study_id,code,name,cluster,distance_to_centroid,outlier_score,is_outlier,is_synthetic,price,delivery_hours,parameter_count,request_count,sample_type,analysis_method,requires_special_processing
218,ECN-CAT-MOL-020,Determinación de Panel gastrointestinal molecular,2,2.0215,0.66,False,True,770.0,5.75,11,1,other,rt-pcr,True
219,ECN-CAT-QC-021,Determinación de Hierro sérico,1,2.0015,0.733,False,True,540.0,1.75,18,0,serum,colorimetria,False
220,ECN-CAT-HEM-021,Determinación de Morfología eritrocitaria,2,1.7558,0.573,False,True,710.0,2.75,25,2,blood,microscopia,True
221,ECN-CAT-INM-021,Determinación de Antígeno prostático total,1,1.752,0.642,False,True,320.0,2.5,2,2,serum,quimioluminiscencia,False
222,ECN-CAT-MIC-021,Determinación de Clostridioides difficile,1,1.4985,0.549,False,True,440.0,1.25,9,1,stool,inmunocromatografia,False
223,ECN-CAT-COA-021,Determinación de Mezcla de TTPa,1,1.9172,0.702,False,True,580.0,2.0,16,0,plasma,coagulometria,False
224,ECN-CAT-END-021,Determinación de Calcitonina,2,1.4883,0.486,False,True,800.0,3.5,23,1,serum,elisa,False
225,ECN-CAT-URO-021,Determinación de Cristales en orina,2,2.1767,0.71,False,True,850.0,2.5,30,0,urine,colorimetria,True
226,ECN-CAT-MOL-021,Determinación de Trombofilia hereditaria,2,2.3378,0.763,False,True,690.0,6.5,7,1,blood,pcr,True
227,ECN-CAT-QC-022,Determinación de Amilasa,1,1.4184,0.519,False,True,440.0,1.5,14,1,plasma,enzimatico,False
228,ECN-CAT-HEM-022,Determinación de Morfología leucocitaria,2,1.8871,0.616,False,True,630.0,2.0,21,1,blood,impedancia,False
229,ECN-CAT-INM-022,Determinación de Antígeno prostático libre,2,1.9512,0.637,False,True,820.0,3.25,28,0,serum,inmunoensayo,True
230,ECN-CAT-MIC-022,Determinación de Estreptococo del grupo A,1,1.6324,0.598,False,True,340.0,1.0,5,1,swab,inmunocromatografia,False
231,ECN-CAT-COA-022,Determinación de Mezcla de TP,1,1.3103,0.48,False,True,490.0,1.75,12,1,plasma,coagulometria,False
232,ECN-CAT-END-022,Determinación de Péptido C,2,1.7482,0.57,False,True,670.0,2.5,19,1,plasma,inmunoensayo,False
233,ECN-CAT-URO-022,Determinación de Cilindros urinarios,2,2.0635,0.673,False,True,790.0,2.25,26,0,urine,tira reactiva,True
234,ECN-CAT-MOL-022,Determinación de Mutación JAK2,1,2.3399,0.857,False,True,590.0,6.5,3,1,blood,pcr,True
235,ECN-CAT-QC-023,Determinación de Lipasa,1,1.6879,0.618,False,True,370.0,1.5,10,0,serum,espectrofotometria,False
236,ECN-CAT-HEM-023,Determinación de Morfología plaquetaria,1,2.1534,0.789,False,True,630.0,2.5,17,0,blood,citometria,False
237,ECN-CAT-INM-023,Determinación de Serología para dengue,2,1.6414,0.536,False,True,800.0,3.5,24,2,serum,elisa,False
238,ECN-CAT-MIC-023,Determinación de Salmonella,1,3.6591,1.34,True,True,310.0,12.25,1,2,stool,cultivo,False
239,ECN-CAT-COA-023,Determinación de Factor V,1,1.2596,0.461,False,True,390.0,1.5,8,1,plasma,coagulometria,False
240,ECN-CAT-END-023,Determinación de 17-hidroxiprogesterona,1,1.8856,0.691,False,True,630.0,3.25,15,2,serum,quimioluminiscencia,False
241,ECN-CAT-URO-023,Determinación de Urobilinógeno en orina,2,1.6957,0.553,False,True,710.0,2.75,22,1,urine,microscopia,False
242,ECN-CAT-MOL-023,Determinación de BCR-ABL cuantitativo,2,2.4253,0.791,False,True,1150.0,8.25,29,1,blood,pcr,True
243,ECN-CAT-QC-024,Determinación de Lactato deshidrogenasa,1,1.868,0.684,False,True,250.0,1.0,6,0,plasma,colorimetria,False
244,ECN-CAT-HEM-024,Determinación de Hemoparásitos,1,1.5848,0.58,False,True,460.0,2.0,13,2,blood,microscopia,False
245,ECN-CAT-INM-024,Determinación de Serología para rubéola,2,1.5243,0.497,False,True,740.0,3.75,20,1,serum,quimioluminiscencia,False
246,ECN-CAT-MIC-024,Determinación de Shigella,2,3.3909,1.106,True,True,870.0,14.0,27,0,stool,cultivo,True
247,ECN-CAT-COA-024,Determinación de Factor VII,1,1.5287,0.56,False,True,290.0,1.0,4,1,plasma,coagulometria,False
248,ECN-CAT-END-024,Determinación de Hormona antimülleriana,1,1.4126,0.517,False,True,550.0,2.5,11,1,plasma,elisa,False
249,ECN-CAT-URO-024,Determinación de Bilirrubina en orina,1,1.8773,0.688,False,True,600.0,1.75,18,1,urine,colorimetria,False
250,ECN-CAT-MOL-024,Determinación de HLA-B27,2,2.3118,0.754,False,True,1060.0,8.0,25,0,blood,pcr,True
251,ECN-CAT-QC-025,Determinación de Hemoglobina glucosilada,1,2.0671,0.757,False,True,140.0,0.75,2,1,blood,enzimatico,False
252,ECN-CAT-HEM-025,Determinación de Prueba de falciformación,1,1.4128,0.517,False,True,390.0,1.25,9,1,blood,impedancia,False
253,ECN-CAT-INM-025,Determinación de Serología para toxoplasma,1,1.9388,0.71,False,True,580.0,2.5,16,0,serum,inmunoensayo,False
254,ECN-CAT-MIC-025,Determinación de Candida albicans,2,3.4663,1.131,True,True,770.0,13.75,23,3,swab,cultivo,False
255,ECN-CAT-COA-025,Determinación de Factor X,2,1.7515,0.572,False,True,900.0,3.25,30,1,plasma,coagulometria,True
256,ECN-CAT-END-025,Determinación de Somatomedina C,1,1.6509,0.605,False,True,420.0,1.75,7,0,serum,inmunoensayo,False
257,ECN-CAT-URO-025,Determinación de Relación albúmina creatinina,1,1.733,0.635,False,True,490.0,1.25,14,2,urine,tira reactiva,False
258,ECN-CAT-MOL-025,Determinación de Carga viral cuantitativa,2,1.8669,0.609,False,True,960.0,7.75,21,2,plasma,pcr,True
259,ECN-CAT-QC-026,Cuantificación de Glucosa,2,1.7159,0.56,False,True,790.0,2.5,28,1,plasma,espectrofotometria,True
260,ECN-CAT-HEM-026,Cuantificación de Biometría hemática,1,1.8016,0.66,False,True,390.0,1.75,5,0,blood,citometria,False
261,ECN-CAT-INM-026,Cuantificación de Proteína C reactiva,1,1.3829,0.506,False,True,510.0,2.5,12,1,serum,elisa,False
262,ECN-CAT-MIC-026,Cuantificación de Urocultivo,2,3.0924,1.009,True,True,670.0,13.5,19,1,urine,cultivo,False
263,ECN-CAT-COA-026,Cuantificación de Tiempo de protrombina,2,1.8745,0.612,False,True,800.0,3.0,26,0,plasma,coagulometria,True
264,ECN-CAT-END-026,Cuantificación de Hormona estimulante de tiroides,1,1.4562,0.533,False,True,390.0,2.5,3,1,plasma,quimioluminiscencia,False
265,ECN-CAT-URO-026,Cuantificación de Examen general de orina,1,1.3363,0.489,False,True,420.0,1.75,10,1,urine,microscopia,False
266,ECN-CAT-MOL-026,Cuantificación de Detección molecular de SARS-CoV-2,2,1.7575,0.573,False,True,940.0,6.5,17,1,swab,rt-pcr,True
267,ECN-CAT-QC-027,Cuantificación de Urea,2,2.0684,0.675,False,True,670.0,2.25,24,0,serum,colorimetria,False
268,ECN-CAT-HEM-027,Cuantificación de Hemoglobina,1,2.1183,0.776,False,True,170.0,1.25,1,2,blood,microscopia,False
269,ECN-CAT-INM-027,Cuantificación de Factor reumatoide,1,1.2837,0.47,False,True,440.0,2.75,8,1,serum,quimioluminiscencia,False
270,ECN-CAT-MIC-027,Cuantificación de Coprocultivo,2,3.367,1.099,True,True,620.0,13.25,15,0,stool,cultivo,False
271,ECN-CAT-COA-027,Cuantificación de Tiempo de tromboplastina parcial,2,1.9609,0.64,False,True,710.0,2.5,22,0,plasma,coagulometria,False
272,ECN-CAT-END-027,Cuantificación de Tiroxina libre,2,1.6974,0.554,False,True,920.0,3.75,29,1,serum,elisa,True
273,ECN-CAT-URO-027,Cuantificación de Microalbúmina en orina,1,1.8214,0.667,False,True,360.0,0.75,6,0,urine,colorimetria,False
274,ECN-CAT-MOL-027,Cuantificación de Virus de influenza A,2,2.4466,0.798,False,True,840.0,6.25,13,3,swab,rt-pcr,True
275,ECN-CAT-QC-028,Cuantificación de Creatinina,1,2.0466,0.75,False,True,560.0,1.75,20,2,plasma,enzimatico,False
276,ECN-CAT-HEM-028,Cuantificación de Hematocrito,2,1.6782,0.548,False,True,750.0,2.75,27,1,blood,impedancia,True
277,ECN-CAT-INM-028,Cuantificación de Antiestreptolisinas O,1,1.467,0.537,False,True,330.0,1.5,4,1,serum,inmunoensayo,False
278,ECN-CAT-MIC-028,Cuantificación de Exudado faríngeo,2,3.4103,1.113,True,True,530.0,13.0,11,2,swab,cultivo,True
279,ECN-CAT-COA-028,Cuantificación de Tiempo de trombina,1,1.7977,0.658,False,True,610.0,2.25,18,1,plasma,coagulometria,False
280,ECN-CAT-END-028,Cuantificación de Tiroxina total,2,1.8746,0.612,False,True,790.0,3.0,25,0,plasma,inmunoensayo,True
281,ECN-CAT-URO-028,Cuantificación de Proteínas en orina,1,2.1308,0.78,False,True,250.0,0.5,2,0,urine,tira reactiva,False
282,ECN-CAT-MOL-028,Cuantificación de Virus de influenza B,2,2.1504,0.702,False,True,750.0,6.0,9,1,swab,rt-pcr,True
283,ECN-CAT-QC-029,Cuantificación de Ácido úrico,1,1.5555,0.57,False,True,490.0,1.75,16,1,serum,espectrofotometria,False
284,ECN-CAT-HEM-029,Cuantificación de Eritrocitos,2,1.5643,0.51,False,True,800.0,3.25,23,1,blood,citometria,False
285,ECN-CAT-INM-029,Cuantificación de Inmunoglobulina A,2,1.8905,0.617,False,True,930.0,3.75,30,2,serum,elisa,True
286,ECN-CAT-MIC-029,Cuantificación de Exudado nasal,1,3.4975,1.281,True,True,430.0,12.5,7,1,swab,cultivo,False
287,ECN-CAT-COA-029,Cuantificación de Fibrinógeno,1,1.741,0.638,False,True,510.0,2.0,14,0,plasma,coagulometria,False
288,ECN-CAT-END-029,Cuantificación de Triyodotironina libre,2,1.5115,0.493,False,True,800.0,3.5,21,1,serum,quimioluminiscencia,False
289,ECN-CAT-URO-029,Cuantificación de Glucosa en orina,2,1.7167,0.56,False,True,840.0,3.0,28,1,urine,microscopia,True
290,ECN-CAT-MOL-029,Cuantificación de Virus del papiloma humano,1,2.6319,0.964,False,True,620.0,6.75,5,0,swab,pcr,True
291,ECN-CAT-QC-030,Cuantificación de Colesterol total,1,2.1482,0.787,False,True,370.0,1.25,12,3,plasma,colorimetria,False
292,ECN-CAT-HEM-030,Cuantificación de Leucocitos,2,1.8751,0.612,False,True,590.0,2.75,19,1,blood,microscopia,False
293,ECN-CAT-INM-030,Cuantificación de Inmunoglobulina G,2,1.8504,0.604,False,True,860.0,4.0,26,0,serum,quimioluminiscencia,True
294,ECN-CAT-MIC-030,Cuantificación de Exudado vaginal,1,3.5964,1.317,True,True,330.0,12.25,3,2,swab,cultivo,False
295,ECN-CAT-COA-030,Cuantificación de Dímero D,1,1.4587,0.534,False,True,460.0,1.75,10,2,plasma,coagulometria,False
296,ECN-CAT-END-030,Cuantificación de Triyodotironina total,2,1.8777,0.613,False,True,680.0,2.75,17,2,plasma,elisa,False
297,ECN-CAT-URO-030,Cuantificación de Creatinina en orina,2,2.0711,0.676,False,True,730.0,2.25,24,0,urine,colorimetria,False
298,ECN-CAT-MOL-030,Cuantificación de Virus de hepatitis B,1,2.2585,0.827,False,True,520.0,6.25,1,1,plasma,pcr,True
299,ECN-CAT-QC-031,Cuantificación de Triglicéridos,1,1.7539,0.642,False,True,320.0,1.0,8,0,serum,enzimatico,False
300,ECN-CAT-HEM-031,Cuantificación de Plaquetas,1,1.5864,0.581,False,True,510.0,1.75,15,1,blood,impedancia,False
301,ECN-CAT-INM-031,Cuantificación de Inmunoglobulina M,2,1.9712,0.643,False,True,700.0,2.75,22,0,serum,inmunoensayo,False
302,ECN-CAT-MIC-031,Cuantificación de Exudado uretral,2,3.3087,1.08,True,True,890.0,14.0,29,2,swab,cultivo,True
303,ECN-CAT-COA-031,Cuantificación de INR,1,1.3169,0.482,False,True,370.0,1.5,6,1,plasma,coagulometria,False
304,ECN-CAT-END-031,Cuantificación de Insulina,1,1.7771,0.651,False,True,550.0,2.0,13,0,serum,inmunoensayo,False
305,ECN-CAT-URO-031,Cuantificación de Calcio en orina,2,1.9776,0.645,False,True,610.0,2.0,20,1,urine,tira reactiva,False
306,ECN-CAT-MOL-031,Cuantificación de Virus de hepatitis C,2,2.3502,0.767,False,True,1130.0,8.0,27,2,plasma,pcr,True
307,ECN-CAT-QC-032,Cuantificación de Bilirrubina total,1,1.9471,0.713,False,True,250.0,1.0,4,0,plasma,espectrofotometria,False
308,ECN-CAT-HEM-032,Cuantificación de Reticulocitos,1,1.4495,0.531,False,True,510.0,2.25,11,1,blood,citometria,False
309,ECN-CAT-INM-032,Cuantificación de Inmunoglobulina E,2,2.0795,0.679,False,True,630.0,3.0,18,0,serum,elisa,False
310,ECN-CAT-MIC-032,Cuantificación de Hemocultivo,2,3.2466,1.059,True,True,850.0,13.75,25,0,blood,cultivo,True
311,ECN-CAT-COA-032,Cuantificación de Actividad de factor VIII,1,1.8157,0.665,False,True,270.0,1.25,2,2,plasma,coagulometria,False
312,ECN-CAT-END-032,Cuantificación de Cortisol,1,1.5253,0.559,False,True,510.0,2.75,9,2,plasma,quimioluminiscencia,False
313,ECN-CAT-URO-032,Cuantificación de Ácido úrico en orina,1,1.7979,0.658,False,True,540.0,2.5,16,2,urine,microscopia,False
314,ECN-CAT-MOL-032,Cuantificación de Virus de Epstein-Barr,2,1.9092,0.623,False,True,1030.0,7.75,23,1,blood,pcr,True
315,ECN-CAT-QC-033,Cuantificación de Bilirrubina directa,2,1.8074,0.59,False,True,790.0,2.5,30,1,serum,colorimetria,True
316,ECN-CAT-HEM-033,Cuantificación de Volumen corpuscular medio,1,1.4582,0.534,False,True,290.0,1.75,7,1,blood,microscopia,False
317,ECN-CAT-INM-033,Cuantificación de Complemento C3,1,1.6614,0.608,False,True,620.0,3.25,14,1,serum,quimioluminiscencia,False
318,ECN-CAT-MIC-033,Cuantificación de Cultivo de esputo,2,3.3038,1.078,True,True,750.0,13.75,21,0,other,cultivo,False
319,ECN-CAT-COA-033,Cuantificación de Actividad de factor IX,2,1.7474,0.57,False,True,830.0,3.0,28,2,plasma,coagulometria,True
320,ECN-CAT-END-033,Cuantificación de Hormona adrenocorticotropa,1,1.3859,0.508,False,True,380.0,2.0,5,1,serum,elisa,False
321,ECN-CAT-URO-033,Cuantificación de Sodio en orina,1,1.7675,0.647,False,True,480.0,1.5,12,0,urine,colorimetria,False
322,ECN-CAT-MOL-033,Cuantificación de Citomegalovirus,2,1.8597,0.607,False,True,940.0,7.5,19,2,blood,pcr,True
323,ECN-CAT-QC-034,Cuantificación de Alanina aminotransferasa,2,1.9146,0.625,False,True,680.0,2.0,26,2,plasma,enzimatico,True
324,ECN-CAT-HEM-034,Cuantificación de Hemoglobina corpuscular media,1,2.0114,0.737,False,True,270.0,1.0,3,0,blood,impedancia,False
325,ECN-CAT-INM-034,Cuantificación de Complemento C4,1,1.2799,0.469,False,True,460.0,1.75,10,1,serum,inmunoensayo,False
326,ECN-CAT-MIC-034,Cuantificación de Cultivo de heridas,2,3.1366,1.024,True,True,650.0,13.5,17,1,swab,cultivo,False
327,ECN-CAT-COA-034,Cuantificación de Actividad de factor XI,2,1.955,0.638,False,True,730.0,2.5,24,0,plasma,coagulometria,False
328,ECN-CAT-END-034,Cuantificación de Hormona de crecimiento,1,2.3705,0.868,False,True,300.0,1.25,1,3,plasma,inmunoensayo,False
329,ECN-CAT-URO-034,Cuantificación de Potasio en orina,1,1.6327,0.598,False,True,370.0,1.25,8,2,urine,tira reactiva,False
330,ECN-CAT-MOL-034,Cuantificación de Virus herpes simple 1,2,1.7915,0.585,False,True,840.0,7.25,15,1,swab,pcr,True
331,ECN-CAT-QC-035,Cuantificación de Aspartato aminotransferasa,2,1.9011,0.62,False,True,610.0,2.0,22,1,serum,espectrofotometria,False
332,ECN-CAT-HEM-035,Cuantificación de Concentración media de hemoglobina,2,1.8978,0.619,False,True,930.0,3.5,29,2,blood,citometria,True
333,ECN-CAT-INM-035,Cuantificación de Anticuerpos antinucleares,1,1.3446,0.492,False,True,390.0,2.0,6,1,serum,elisa,False
334,ECN-CAT-MIC-035,Cuantificación de Cultivo de secreciones,2,3.313,1.081,True,True,550.0,13.25,13,1,swab,cultivo,False
335,ECN-CAT-COA-035,Cuantificación de Actividad de factor XII,2,2.0387,0.665,False,True,680.0,2.25,20,0,plasma,coagulometria,False
336,ECN-CAT-END-035,Cuantificación de Prolactina,2,1.6199,0.529,False,True,930.0,4.0,27,1,serum,quimioluminiscencia,True
337,ECN-CAT-URO-035,Cuantificación de Cloro en orina,1,1.874,0.686,False,True,300.0,1.5,4,0,urine,microscopia,False
338,ECN-CAT-MOL-035,Cuantificación de Virus herpes simple 2,2,2.3067,0.753,False,True,740.0,7.0,11,0,swab,pcr,True
339,ECN-CAT-QC-036,Cuantificación de Fosfatasa alcalina,1,1.8786,0.688,False,True,550.0,2.0,18,2,plasma,colorimetria,False
340,ECN-CAT-HEM-036,Cuantificación de Ancho de distribución eritrocitaria,2,1.7272,0.564,False,True,710.0,3.0,25,2,blood,microscopia,True
341,ECN-CAT-INM-036,Cuantificación de Anticuerpos anti-DNA,1,1.8852,0.69,False,True,320.0,2.25,2,0,serum,quimioluminiscencia,False
342,ECN-CAT-MIC-036,Cuantificación de Antibiograma,2,3.6645,1.196,True,True,450.0,13.0,9,2,other,cultivo,True
343,ECN-CAT-COA-036,Cuantificación de Antitrombina III,1,1.6355,0.599,False,True,590.0,2.0,16,1,plasma,coagulometria,False
344,ECN-CAT-END-036,Cuantificación de Hormona luteinizante,2,1.8555,0.605,False,True,800.0,3.25,23,0,plasma,elisa,False
345,ECN-CAT-URO-036,Cuantificación de Fósforo en orina,2,2.1509,0.702,False,True,850.0,2.75,30,0,urine,colorimetria,True
346,ECN-CAT-MOL-036,Cuantificación de Chlamydia trachomatis,2,2.3762,0.775,False,True,690.0,6.75,7,1,swab,pcr,True
347,ECN-CAT-QC-037,Cuantificación de Gamma glutamil transferasa,1,1.4238,0.521,False,True,440.0,1.5,14,1,serum,enzimatico,False
348,ECN-CAT-HEM-037,Cuantificación de Neutrófilos,2,1.9685,0.642,False,True,630.0,2.25,21,2,blood,impedancia,False
349,ECN-CAT-INM-037,Cuantificación de Anticuerpos anticardiolipina,2,1.6462,0.537,False,True,820.0,3.0,28,1,serum,inmunoensayo,True
350,ECN-CAT-MIC-037,Cuantificación de Tinción de Gram,1,1.7465,0.64,False,True,310.0,1.75,5,2,other,microscopia,False
351,ECN-CAT-COA-037,Cuantificación de Proteína C funcional,1,1.3103,0.48,False,True,490.0,1.75,12,1,plasma,coagulometria,False
352,ECN-CAT-END-037,Cuantificación de Hormona foliculoestimulante,2,1.9138,0.625,False,True,670.0,2.25,19,2,serum,inmunoensayo,False
353,ECN-CAT-URO-037,Cuantificación de Magnesio en orina,2,1.7678,0.577,False,True,740.0,2.25,26,1,urine,tira reactiva,True
354,ECN-CAT-MOL-037,Cuantificación de Neisseria gonorrhoeae,1,2.3653,0.866,False,True,600.0,6.25,3,1,swab,pcr,True
355,ECN-CAT-QC-038,Cuantificación de Albúmina,1,1.6833,0.617,False,True,370.0,1.5,10,0,plasma,espectrofotometria,False
356,ECN-CAT-HEM-038,Cuantificación de Linfocitos,2,1.9944,0.651,False,True,630.0,2.75,17,2,blood,citometria,False
357,ECN-CAT-INM-038,Cuantificación de Procalcitonina,2,1.5249,0.498,False,True,810.0,3.25,24,1,serum,elisa,False
358,ECN-CAT-MIC-038,Cuantificación de Baciloscopía,1,2.2038,0.807,False,True,210.0,1.5,1,0,other,microscopia,False
359,ECN-CAT-COA-038,Cuantificación de Proteína S funcional,1,1.4693,0.538,False,True,390.0,1.5,8,2,plasma,coagulometria,False
360,ECN-CAT-END-038,Cuantificación de Estradiol,1,1.8957,0.694,False,True,630.0,3.5,15,2,plasma,quimioluminiscencia,False
361,ECN-CAT-URO-038,Cuantificación de Urea en orina,2,2.0077,0.655,False,True,720.0,2.75,22,0,urine,microscopia,False
362,ECN-CAT-MOL-038,Cuantificación de Mycobacterium tuberculosis,2,2.4849,0.811,False,True,1160.0,8.0,29,1,other,pcr,True
363,ECN-CAT-QC-039,Cuantificación de Proteínas totales,1,1.5627,0.572,False,True,250.0,1.0,6,1,serum,colorimetria,False
364,ECN-CAT-HEM-039,Cuantificación de Monocitos,1,1.7252,0.632,False,True,420.0,2.0,13,0,blood,microscopia,False
365,ECN-CAT-INM-039,Cuantificación de Ferritina,2,1.6844,0.55,False,True,740.0,3.5,20,2,serum,quimioluminiscencia,False
366,ECN-CAT-MIC-039,Cuantificación de Búsqueda de hongos,2,1.8336,0.598,False,True,770.0,3.0,27,2,other,microscopia,True
367,ECN-CAT-COA-039,Cuantificación de Anticoagulante lúpico,1,1.5112,0.553,False,True,290.0,1.25,4,1,plasma,coagulometria,False
368,ECN-CAT-END-039,Cuantificación de Progesterona,1,1.442,0.528,False,True,560.0,2.75,11,1,serum,elisa,False
369,ECN-CAT-URO-039,Cuantificación de Osmolalidad urinaria,1,1.8957,0.694,False,True,610.0,1.75,18,1,urine,colorimetria,False
370,ECN-CAT-MOL-039,Cuantificación de Bordetella pertussis,2,2.1384,0.698,False,True,1060.0,7.75,25,2,swab,pcr,True
371,ECN-CAT-QC-040,Cuantificación de Calcio,1,1.9887,0.728,False,True,150.0,0.75,2,1,plasma,enzimatico,False
372,ECN-CAT-HEM-040,Cuantificación de Eosinófilos,1,1.7489,0.641,False,True,390.0,1.25,9,0,blood,impedancia,False
373,ECN-CAT-INM-040,Cuantificación de Troponina I,1,1.9372,0.709,False,True,580.0,2.25,16,0,serum,inmunoensayo,False
374,ECN-CAT-MIC-040,Cuantificación de Coprológico,2,1.7293,0.564,False,True,670.0,2.75,23,1,stool,microscopia,True
375,ECN-CAT-COA-040,Cuantificación de Resistencia a proteína C activada,2,2.0937,0.683,False,True,910.0,3.0,30,0,plasma,coagulometria,True
376,ECN-CAT-END-040,Cuantificación de Testosterona total,1,2.1041,0.771,False,True,430.0,1.75,7,3,plasma,inmunoensayo,False
377,ECN-CAT-URO-040,Cuantificación de Depuración de creatinina,1,1.721,0.63,False,True,490.0,1.5,14,2,urine,tira reactiva,False
378,ECN-CAT-MOL-040,Cuantificación de Parvovirus B19,2,2.0455,0.667,False,True,960.0,7.5,21,0,blood,pcr,True
379,ECN-CAT-QC-041,Cuantificación de Fósforo,2,1.693,0.552,False,True,790.0,2.75,28,1,serum,espectrofotometria,True
380,ECN-CAT-HEM-041,Cuantificación de Basófilos,1,1.66,0.608,False,True,390.0,1.75,5,2,blood,citometria,False
381,ECN-CAT-INM-041,Cuantificación de Antígeno carcinoembrionario,1,1.73,0.634,False,True,510.0,2.75,12,0,serum,elisa,False
382,ECN-CAT-MIC-041,Cuantificación de Amiba en fresco,1,2.179,0.798,False,True,570.0,2.5,19,0,stool,microscopia,False
383,ECN-CAT-COA-041,Cuantificación de Agregación plaquetaria,2,1.9022,0.621,False,True,810.0,2.75,26,0,plasma,coagulometria,True
384,ECN-CAT-END-041,Cuantificación de Testosterona libre,1,1.4614,0.535,False,True,390.0,2.5,3,1,serum,quimioluminiscencia,False
