study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
276,ECN-CAT-HEM-028,Cuantificación de Hematocrito,True,study,impedancia,27,165,blood,true,750.0
277,ECN-CAT-INM-028,Cuantificación de Antiestreptolisinas O,True,study,inmunoensayo,4,90,serum,false,330.0
278,ECN-CAT-MIC-028,Cuantificación de Exudado faríngeo,True,study,cultivo,11,780,swab,true,530.0
279,ECN-CAT-COA-028,Cuantificación de Tiempo de trombina,True,study,coagulometria,18,135,plasma,false,610.0
280,ECN-CAT-END-028,Cuantificación de Tiroxina total,True,study,inmunoensayo,25,180,plasma,true,790.0
281,ECN-CAT-URO-028,Cuantificación de Proteínas en orina,True,study,tira reactiva,2,30,urine,false,250.0
282,ECN-CAT-MOL-028,Cuantificación de Virus de influenza B,True,study,rt-pcr,9,360,swab,true,750.0
283,ECN-CAT-QC-029,Cuantificación de Ácido úrico,True,study,espectrofotometria,16,105,serum,false,490.0
284,ECN-CAT-HEM-029,Cuantificación de Eritrocitos,True,study,citometria,23,195,blood,false,800.0
285,ECN-CAT-INM-029,Cuantificación de Inmunoglobulina A,True,study,elisa,30,225,serum,true,930.0
286,ECN-CAT-MIC-029,Cuantificación de Exudado nasal,True,study,cultivo,7,750,swab,false,430.0
287,ECN-CAT-COA-029,Cuantificación de Fibrinógeno,True,study,coagulometria,14,120,plasma,false,510.0
288,ECN-CAT-END-029,Cuantificación de Triyodotironina libre,True,study,quimioluminiscencia,21,210,serum,false,800.0
289,ECN-CAT-URO-029,Cuantificación de Glucosa en orina,True,study,microscopia,28,180,urine,true,840.0
290,ECN-CAT-MOL-029,Cuantificación de Virus del papiloma humano,True,study,pcr,5,405,swab,true,620.0
291,ECN-CAT-QC-030,Cuantificación de Colesterol total,True,study,colorimetria,12,75,plasma,false,370.0
292,ECN-CAT-HEM-030,Cuantificación de Leucocitos,True,study,microscopia,19,165,blood,false,590.0
293,ECN-CAT-INM-030,Cuantificación de Inmunoglobulina G,True,study,quimioluminiscencia,26,240,serum,true,860.0
294,ECN-CAT-MIC-030,Cuantificación de Exudado vaginal,True,study,cultivo,3,735,swab,false,330.0
295,ECN-CAT-COA-030,Cuantificación de Dímero D,True,study,coagulometria,10,105,plasma,false,460.0
296,ECN-CAT-END-030,Cuantificación de Triyodotironina total,True,study,elisa,17,165,plasma,false,680.0
297,ECN-CAT-URO-030,Cuantificación de Creatinina en orina,True,study,colorimetria,24,135,urine,false,730.0
298,ECN-CAT-MOL-030,Cuantificación de Virus de hepatitis B,True,study,pcr,1,375,plasma,true,520.0
299,ECN-CAT-QC-031,Cuantificación de Triglicéridos,True,study,enzimatico,8,60,serum,false,320.0
300,ECN-CAT-HEM-031,Cuantificación de Plaquetas,True,study,impedancia,15,105,blood,false,510.0
301,ECN-CAT-INM-031,Cuantificación de Inmunoglobulina M,True,study,inmunoensayo,22,165,serum,false,700.0
302,ECN-CAT-MIC-031,Cuantificación de Exudado uretral,True,study,cultivo,29,840,swab,true,890.0
303,ECN-CAT-COA-031,Cuantificación de INR,True,study,coagulometria,6,90,plasma,false,370.0
304,ECN-CAT-END-031,Cuantificación de Insulina,True,study,inmunoensayo,13,120,serum,false,550.0
305,ECN-CAT-URO-031,Cuantificación de Calcio en orina,True,study,tira reactiva,20,120,urine,false,610.0
306,ECN-CAT-MOL-031,Cuantificación de Virus de hepatitis C,True,study,pcr,27,480,plasma,true,1130.0
307,ECN-CAT-QC-032,Cuantificación de Bilirrubina total,True,study,espectrofotometria,4,60,plasma,false,250.0
308,ECN-CAT-HEM-032,Cuantificación de Reticulocitos,True,study,citometria,11,135,blood,false,510.0
309,ECN-CAT-INM-032,Cuantificación de Inmunoglobulina E,True,study,elisa,18,180,serum,false,630.0
310,ECN-CAT-MIC-032,Cuantificación de Hemocultivo,True,study,cultivo,25,825,blood,true,850.0
311,ECN-CAT-COA-032,Cuantificación de Actividad de factor VIII,True,study,coagulometria,2,75,plasma,false,270.0
312,ECN-CAT-END-032,Cuantificación de Cortisol,True,study,quimioluminiscencia,9,165,plasma,false,510.0
313,ECN-CAT-URO-032,Cuantificación de Ácido úrico en orina,True,study,microscopia,16,150,urine,false,540.0
314,ECN-CAT-MOL-032,Cuantificación de Virus de Epstein-Barr,True,study,pcr,23,465,blood,true,1030.0
315,ECN-CAT-QC-033,Cuantificación de Bilirrubina directa,True,study,colorimetria,30,150,serum,true,790.0
316,ECN-CAT-HEM-033,Cuantificación de Volumen corpuscular medio,True,study,microscopia,7,105,blood,false,290.0
317,ECN-CAT-INM-033,Cuantificación de Complemento C3,True,study,quimioluminiscencia,14,195,serum,false,620.0
318,ECN-CAT-MIC-033,Cuantificación de Cultivo de esputo,True,study,cultivo,21,825,other,false,750.0
319,ECN-CAT-COA-033,Cuantificación de Actividad de factor IX,True,study,coagulometria,28,180,plasma,true,830.0
320,ECN-CAT-END-033,Cuantificación de Hormona adrenocorticotropa,True,study,elisa,5,120,serum,false,380.0
321,ECN-CAT-URO-033,Cuantificación de Sodio en orina,True,study,colorimetria,12,90,urine,false,480.0
322,ECN-CAT-MOL-033,Cuantificación de Citomegalovirus,True,study,pcr,19,450,blood,true,940.0
323,ECN-CAT-QC-034,Cuantificación de Alanina aminotransferasa,True,study,enzimatico,26,120,plasma,true,680.0
324,ECN-CAT-HEM-034,Cuantificación de Hemoglobina corpuscular media,True,study,impedancia,3,60,blood,false,270.0
325,ECN-CAT-INM-034,Cuantificación de Complemento C4,True,study,inmunoensayo,10,105,serum,false,460.0
326,ECN-CAT-MIC-034,Cuantificación de Cultivo de heridas,True,study,cultivo,17,810,swab,false,650.0
327,ECN-CAT-COA-034,Cuantificación de Actividad de factor XI,True,study,coagulometria,24,150,plasma,false,730.0
328,ECN-CAT-END-034,Cuantificación de Hormona de crecimiento,True,study,inmunoensayo,1,75,plasma,false,300.0
329,ECN-CAT-URO-034,Cuantificación de Potasio en orina,True,study,tira reactiva,8,75,urine,false,370.0
330,ECN-CAT-MOL-034,Cuantificación de Virus herpes simple 1,True,study,pcr,15,435,swab,true,840.0
331,ECN-CAT-QC-035,Cuantificación de Aspartato aminotransferasa,True,study,espectrofotometria,22,120,serum,false,610.0
332,ECN-CAT-HEM-035,Cuantificación de Concentración media de hemoglobina,True,study,citometria,29,210,blood,true,930.0
333,ECN-CAT-INM-035,Cuantificación de Anticuerpos antinucleares,True,study,elisa,6,120,serum,false,390.0
334,ECN-CAT-MIC-035,Cuantificación de Cultivo de secreciones,True,study,cultivo,13,795,swab,false,550.0
335,ECN-CAT-COA-035,Cuantificación de Actividad de factor XII,True,study,coagulometria,20,135,plasma,false,680.0
336,ECN-CAT-END-035,Cuantificación de Prolactina,True,study,quimioluminiscencia,27,240,serum,true,930.0
337,ECN-CAT-URO-035,Cuantificación de Cloro en orina,True,study,microscopia,4,90,urine,false,300.0
338,ECN-CAT-MOL-035,Cuantificación de Virus herpes simple 2,True,study,pcr,11,420,swab,true,740.0
339,ECN-CAT-QC-036,Cuantificación de Fosfatasa alcalina,True,study,colorimetria,18,120,plasma,false,550.0
340,ECN-CAT-HEM-036,Cuantificación de Ancho de distribución eritrocitaria,True,study,microscopia,25,180,blood,true,710.0
341,ECN-CAT-INM-036,Cuantificación de Anticuerpos anti-DNA,True,study,quimioluminiscencia,2,135,serum,false,320.0
342,ECN-CAT-MIC-036,Cuantificación de Antibiograma,True,study,cultivo,9,780,other,true,450.0
343,ECN-CAT-COA-036,Cuantificación de Antitrombina III,True,study,coagulometria,16,120,plasma,false,590.0
344,ECN-CAT-END-036,Cuantificación de Hormona luteinizante,True,study,elisa,23,195,plasma,false,800.0
345,ECN-CAT-URO-036,Cuantificación de Fósforo en orina,True,study,colorimetria,30,165,urine,true,850.0
346,ECN-CAT-MOL-036,Cuantificación de Chlamydia trachomatis,True,study,pcr,7,405,swab,true,690.0
347,ECN-CAT-QC-037,Cuantificación de Gamma glutamil transferasa,True,study,enzimatico,14,90,serum,false,440.0
348,ECN-CAT-HEM-037,Cuantificación de Neutrófilos,True,study,impedancia,21,135,blood,false,630.0
349,ECN-CAT-INM-037,Cuantificación de Anticuerpos anticardiolipina,True,study,inmunoensayo,28,180,serum,true,820.0
350,ECN-CAT-MIC-037,Cuantificación de Tinción de Gram,True,study,microscopia,5,105,other,false,310.0
351,ECN-CAT-COA-037,Cuantificación de Proteína C funcional,True,study,coagulometria,12,105,plasma,false,490.0
352,ECN-CAT-END-037,Cuantificación de Hormona foliculoestimulante,True,study,inmunoensayo,19,135,serum,false,670.0
353,ECN-CAT-URO-037,Cuantificación de Magnesio en orina,True,study,tira reactiva,26,135,urine,true,740.0
354,ECN-CAT-MOL-037,Cuantificación de Neisseria gonorrhoeae,True,study,pcr,3,375,swab,true,600.0
355,ECN-CAT-QC-038,Cuantificación de Albúmina,True,study,espectrofotometria,10,90,plasma,false,370.0
356,ECN-CAT-HEM-038,Cuantificación de Linfocitos,True,study,citometria,17,165,blood,false,630.0
357,ECN-CAT-INM-038,Cuantificación de Procalcitonina,True,study,elisa,24,195,serum,false,810.0
358,ECN-CAT-MIC-038,Cuantificación de Baciloscopía,True,study,microscopia,1,90,other,false,210.0
359,ECN-CAT-COA-038,Cuantificación de Proteína S funcional,True,study,coagulometria,8,90,plasma,false,390.0
360,ECN-CAT-END-038,Cuantificación de Estradiol,True,study,quimioluminiscencia,15,210,plasma,false,630.0
361,ECN-CAT-URO-038,Cuantificación de Urea en orina,True,study,microscopia,22,165,urine,false,720.0
362,ECN-CAT-MOL-038,Cuantificación de Mycobacterium tuberculosis,True,study,pcr,29,480,other,true,1160.0
363,ECN-CAT-QC-039,Cuantificación de Proteínas totales,True,study,colorimetria,6,60,serum,false,250.0
364,ECN-CAT-HEM-039,Cuantificación de Monocitos,True,study,microscopia,13,120,blood,false,420.0
365,ECN-CAT-INM-039,Cuantificación de Ferritina,True,study,quimioluminiscencia,20,210,serum,false,740.0
366,ECN-CAT-MIC-039,Cuantificación de Búsqueda de hongos,True,study,microscopia,27,180,other,true,770.0
367,ECN-CAT-COA-039,Cuantificación de Anticoagulante lúpico,True,study,coagulometria,4,75,plasma,false,290.0
368,ECN-CAT-END-039,Cuantificación de Progesterona,True,study,elisa,11,165,serum,false,560.0
369,ECN-CAT-URO-039,Cuantificación de Osmolalidad urinaria,True,study,colorimetria,18,105,urine,false,610.0
370,ECN-CAT-MOL-039,Cuantificación de Bordetella pertussis,True,study,pcr,25,465,swab,true,1060.0
371,ECN-CAT-QC-040,Cuantificación de Calcio,True,study,enzimatico,2,45,plasma,false,150.0
372,ECN-CAT-HEM-040,Cuantificación de Eosinófilos,True,study,impedancia,9,75,blood,false,390.0
373,ECN-CAT-INM-040,Cuantificación de Troponina I,True,study,inmunoensayo,16,135,serum,false,580.0
374,ECN-CAT-MIC-040,Cuantificación de Coprológico,True,study,microscopia,23,165,stool,true,670.0
375,ECN-CAT-COA-040,Cuantificación de Resistencia a proteína C activada,True,study,coagulometria,30,180,plasma,true,910.0
376,ECN-CAT-END-040,Cuantificación de Testosterona total,True,study,inmunoensayo,7,105,plasma,false,430.0
377,ECN-CAT-URO-040,Cuantificación de Depuración de creatinina,True,study,tira reactiva,14,90,urine,false,490.0
378,ECN-CAT-MOL-040,Cuantificación de Parvovirus B19,True,study,pcr,21,450,blood,true,960.0
379,ECN-CAT-QC-041,Cuantificación de Fósforo,True,study,espectrofotometria,28,165,serum,true,790.0
380,ECN-CAT-HEM-041,Cuantificación de Basófilos,True,study,citometria,5,105,blood,false,390.0
381,ECN-CAT-INM-041,Cuantificación de Antígeno carcinoembrionario,True,study,elisa,12,165,serum,false,510.0
382,ECN-CAT-MIC-041,Cuantificación de Amiba en fresco,True,study,microscopia,19,150,stool,false,570.0
383,ECN-CAT-COA-041,Cuantificación de Agregación plaquetaria,True,study,coagulometria,26,165,plasma,true,810.0
384,ECN-CAT-END-041,Cuantificación de Testosterona libre,True,study,quimioluminiscencia,3,150,serum,false,390.0
385,ECN-CAT-URO-041,Cuantificación de Sedimento urinario,True,study,microscopia,10,120,urine,false,420.0
386,ECN-CAT-MOL-041,Cuantificación de Dengue por PCR,True,study,rt-pcr,17,375,blood,true,940.0
387,ECN-CAT-QC-042,Cuantificación de Magnesio,True,study,colorimetria,24,135,plasma,false,670.0
388,ECN-CAT-HEM-042,Cuantificación de Velocidad de sedimentación,True,study,microscopia,1,75,blood,false,170.0
389,ECN-CAT-INM-042,Cuantificación de Alfafetoproteína,True,study,quimioluminiscencia,8,180,serum,false,440.0
390,ECN-CAT-MIC-042,Cuantificación de Sangre oculta en heces,True,study,inmunocromatografia,15,105,stool,false,570.0
391,ECN-CAT-COA-042,Cuantificación de Tiempo de sangrado,True,study,coagulometria,22,135,plasma,false,710.0
392,ECN-CAT-END-042,Cuantificación de Dehidroepiandrosterona,True,study,elisa,29,225,plasma,true,920.0
393,ECN-CAT-URO-042,Cuantificación de Cetonas en orina,True,study,colorimetria,6,60,urine,false,310.0
394,ECN-CAT-MOL-042,Cuantificación de Zika por PCR,True,study,rt-pcr,13,360,blood,true,850.0
395,ECN-CAT-QC-043,Cuantificación de Sodio,True,study,enzimatico,20,120,serum,false,560.0
396,ECN-CAT-HEM-043,Cuantificación de Frotis de sangre periférica,True,study,impedancia,27,150,blood,true,750.0
397,ECN-CAT-INM-043,Cuantificación de CA 125,True,study,inmunoensayo,4,105,serum,false,340.0
398,ECN-CAT-MIC-043,Cuantificación de Rotavirus en heces,True,study,inmunocromatografia,11,90,stool,false,470.0
399,ECN-CAT-COA-043,Cuantificación de Tiempo de coagulación,True,study,coagulometria,18,120,plasma,false,610.0
400,ECN-CAT-END-043,Cuantificación de Aldosterona,True,study,inmunoensayo,25,180,serum,true,790.0
401,ECN-CAT-URO-043,Cuantificación de Hemoglobina en orina,True,study,tira reactiva,2,30,urine,false,250.0
402,ECN-CAT-MOL-043,Cuantificación de Chikungunya por PCR,True,study,rt-pcr,9,360,blood,true,750.0
403,ECN-CAT-QC-044,Cuantificación de Potasio,True,study,espectrofotometria,16,105,plasma,false,490.0
404,ECN-CAT-HEM-044,Cuantificación de Conteo diferencial,True,study,citometria,23,180,blood,false,760.0
405,ECN-CAT-INM-044,Cuantificación de CA 19-9,True,study,elisa,30,225,serum,true,930.0
406,ECN-CAT-MIC-044,Cuantificación de Adenovirus en heces,True,study,inmunocromatografia,7,75,stool,true,370.0
407,ECN-CAT-COA-044,Cuantificación de Productos de degradación de fibrina,True,study,coagulometria,14,105,plasma,false,510.0
408,ECN-CAT-END-044,Cuantificación de Renina,True,study,quimioluminiscencia,21,225,plasma,false,810.0
409,ECN-CAT-URO-044,Cuantificación de Nitritos en orina,True,study,microscopia,28,180,urine,true,840.0
410,ECN-CAT-MOL-044,Cuantificación de Panel respiratorio molecular,True,study,rt-pcr,5,345,swab,true,650.0
411,ECN-CAT-QC-045,Cuantificación de Cloro,True,study,colorimetria,12,90,serum,false,380.0
412,ECN-CAT-HEM-045,Cuantificación de Índice plaquetario,True,study,microscopia,19,150,blood,false,590.0
413,ECN-CAT-INM-045,Cuantificación de CA 15-3,True,study,quimioluminiscencia,26,240,serum,true,860.0
414,ECN-CAT-MIC-045,Cuantificación de Helicobacter pylori,True,study,inmunocromatografia,3,60,stool,false,270.0
415,ECN-CAT-COA-045,Cuantificación de Factor de von Willebrand,True,study,coagulometria,10,90,plasma,false,420.0
416,ECN-CAT-END-045,Cuantificación de Paratohormona,True,study,elisa,17,180,serum,false,680.0
417,ECN-CAT-URO-045,Cuantificación de Leucocitos en orina,True,study,colorimetria,24,120,urine,false,730.0
418,ECN-CAT-MOL-045,Cuantificación de Panel gastrointestinal molecular,True,study,rt-pcr,1,330,other,true,550.0
419,ECN-CAT-QC-046,Cuantificación de Hierro sérico,True,study,enzimatico,8,60,plasma,false,320.0
420,ECN-CAT-HEM-046,Cuantificación de Morfología eritrocitaria,True,study,impedancia,15,90,blood,false,510.0
421,ECN-CAT-INM-046,Cuantificación de Antígeno prostático total,True,study,inmunoensayo,22,165,serum,false,700.0
422,ECN-CAT-MIC-046,Cuantificación de Clostridioides difficile,True,study,inmunocromatografia,29,165,stool,true,840.0
423,ECN-CAT-COA-046,Cuantificación de Mezcla de TTPa,True,study,coagulometria,6,90,plasma,false,370.0
424,ECN-CAT-END-046,Cuantificación de Calcitonina,True,study,inmunoensayo,13,135,plasma,false,550.0
425,ECN-CAT-URO-046,Cuantificación de Cristales en orina,True,study,tira reactiva,20,105,urine,false,620.0
426,ECN-CAT-MOL-046,Cuantificación de Trombofilia hereditaria,True,study,pcr,27,495,blood,true,1140.0
427,ECN-CAT-QC-047,Cuantificación de Amilasa,True,study,espectrofotometria,4,60,serum,false,250.0
428,ECN-CAT-HEM-047,Cuantificación de Morfología leucocitaria,True,study,citometria,11,120,blood,false,510.0
429,ECN-CAT-INM-047,Cuantificación de Antígeno prostático libre,True,study,elisa,18,180,serum,false,640.0
430,ECN-CAT-MIC-047,Cuantificación de Estreptococo del grupo A,True,study,inmunocromatografia,25,135,swab,true,790.0
431,ECN-CAT-COA-047,Cuantificación de Mezcla de TP,True,study,coagulometria,2,75,plasma,false,270.0
432,ECN-CAT-END-047,Cuantificación de Péptido C,True,study,quimioluminiscencia,9,165,serum,false,510.0
433,ECN-CAT-URO-047,Cuantificación de Cilindros urinarios,True,study,microscopia,16,135,urine,false,540.0
434,ECN-CAT-MOL-047,Cuantificación de Mutación JAK2,True,study,pcr,23,480,blood,true,1040.0
435,ECN-CAT-QC-048,Cuantificación de Lipasa,True,study,colorimetria,30,150,plasma,true,790.0
436,ECN-CAT-HEM-048,Cuantificación de Morfología plaquetaria,True,study,microscopia,7,90,blood,false,300.0
437,ECN-CAT-INM-048,Cuantificación de Serología para dengue,True,study,quimioluminiscencia,14,195,serum,false,620.0
438,ECN-CAT-MIC-048,Cuantificación de Salmonella,True,study,cultivo,21,810,stool,true,750.0
439,ECN-CAT-COA-048,Cuantificación de Factor V,True,study,coagulometria,28,180,plasma,true,830.0
440,ECN-CAT-END-048,Cuantificación de 17-hidroxiprogesterona,True,study,elisa,5,120,plasma,false,380.0
441,ECN-CAT-URO-048,Cuantificación de Urobilinógeno en orina,True,study,colorimetria,12,75,urine,false,490.0
442,ECN-CAT-MOL-048,Cuantificación de BCR-ABL cuantitativo,True,study,pcr,19,450,blood,true,940.0
443,ECN-CAT-QC-049,Cuantificación de Lactato deshidrogenasa,True,study,enzimatico,26,135,serum,true,690.0
444,ECN-CAT-HEM-049,Cuantificación de Hemoparásitos,True,study,impedancia,3,60,blood,false,220.0
445,ECN-CAT-INM-049,Cuantificación de Serología para rubéola,True,study,inmunoensayo,10,120,serum,false,460.0
446,ECN-CAT-MIC-049,Cuantificación de Shigella,True,study,cultivo,17,795,stool,false,650.0
447,ECN-CAT-COA-049,Cuantificación de Factor VII,True,study,coagulometria,24,165,plasma,false,730.0
448,ECN-CAT-END-049,Cuantificación de Hormona antimülleriana,True,study,inmunoensayo,1,75,serum,false,310.0
