study_id,code,name,cluster,distance_to_centroid,is_outlier
1448,ECN-CAT-MIC-158,Cuantificación de Cultivo de esputo,2,2.7598,True
1449,ECN-CAT-MIC-159,Cuantificación de Cultivo de heridas,2,2.7295,True
1450,ECN-CAT-MIC-160,Cuantificación de Cultivo de secreciones,2,3.2415,True
1451,ECN-CAT-MIC-161,Cuantificación de Antibiograma,2,3.1094,True
1452,ECN-CAT-MIC-162,Cuantificación de Tinción de Gram,1,1.17,False
1453,ECN-CAT-MIC-163,Cuantificación de Baciloscopía,1,1.3072,False
1454,ECN-CAT-MIC-164,Cuantificación de Búsqueda de hongos,2,2.5927,False
1455,ECN-CAT-MIC-165,Cuantificación de Coprológico,2,1.2707,False
1456,ECN-CAT-MIC-166,Cuantificación de Amiba en fresco,2,1.4785,False
1457,ECN-CAT-MIC-167,Cuantificación de Sangre oculta en heces,1,1.2423,False
1458,ECN-CAT-MIC-168,Cuantificación de Rotavirus en heces,1,0.8878,False
1459,ECN-CAT-MIC-169,Cuantificación de Adenovirus en heces,1,1.0866,False
1460,ECN-CAT-MIC-170,Cuantificación de Helicobacter pylori,1,1.7897,False
1461,ECN-CAT-MIC-171,Cuantificación de Clostridioides difficile,2,1.2894,False
1462,ECN-CAT-MIC-172,Cuantificación de Estreptococo del grupo A,2,2.6193,False
1463,ECN-CAT-MIC-173,Cuantificación de Salmonella,2,2.7023,False
1464,ECN-CAT-MIC-174,Cuantificación de Shigella,2,2.8056,True
1465,ECN-CAT-MIC-175,Cuantificación de Candida albicans,2,3.235,True
1466,ECN-CAT-MIC-176,Evaluación de Urocultivo,2,3.9664,True
1467,ECN-CAT-MIC-177,Evaluación de Coprocultivo,1,3.0467,True
1468,ECN-CAT-MIC-178,Evaluación de Exudado faríngeo,1,3.3598,True
1469,ECN-CAT-MIC-179,Evaluación de Exudado nasal,2,2.8536,True
1470,ECN-CAT-MIC-180,Evaluación de Exudado vaginal,2,3.1744,True
1471,ECN-CAT-MIC-181,Evaluación de Exudado uretral,2,2.9946,True
1472,ECN-CAT-MIC-182,Evaluación de Hemocultivo,2,2.8663,True
1473,ECN-CAT-MIC-183,Evaluación de Cultivo de esputo,2,3.0049,True
1474,ECN-CAT-MIC-184,Evaluación de Cultivo de heridas,1,3.0975,True
1475,ECN-CAT-MIC-185,Evaluación de Cultivo de secreciones,1,3.2266,True
1476,ECN-CAT-MIC-186,Evaluación de Antibiograma,2,3.1969,True
1477,ECN-CAT-MIC-187,Evaluación de Tinción de Gram,2,0.9178,False
1478,ECN-CAT-MIC-188,Evaluación de Baciloscopía,2,1.0211,False
1479,ECN-CAT-MIC-189,Evaluación de Búsqueda de hongos,1,1.5405,False
1480,ECN-CAT-MIC-190,Evaluación de Coprológico,1,1.2285,False
1481,ECN-CAT-MIC-191,Evaluación de Amiba en fresco,1,0.8355,False
1482,ECN-CAT-MIC-192,Evaluación de Sangre oculta en heces,1,2.6686,True
1483,ECN-CAT-MIC-193,Evaluación de Rotavirus en heces,1,1.5837,False
1484,ECN-CAT-MIC-194,Evaluación de Adenovirus en heces,2,1.0865,False
1485,ECN-CAT-MIC-195,Evaluación de Helicobacter pylori,2,0.6478,False
1486,ECN-CAT-MIC-196,Evaluación de Clostridioides difficile,2,1.7925,False
1487,ECN-CAT-MIC-197,Evaluación de Estreptococo del grupo A,1,1.0925,False
1488,ECN-CAT-MIC-198,Evaluación de Salmonella,2,3.096,True
1489,ECN-CAT-MIC-199,Evaluación de Shigella,1,2.9372,True
1490,ECN-CAT-MIC-200,Evaluación de Candida albicans,1,3.4743,True
1491,ECN-CAT-MIC-201,Control de Urocultivo,2,3.2712,True
1492,ECN-CAT-MIC-202,Control de Coprocultivo,2,2.5347,False
1493,ECN-CAT-MIC-203,Control de Exudado faríngeo,2,2.6327,False
1494,ECN-CAT-MIC-204,Control de Exudado nasal,2,2.7165,False
1495,ECN-CAT-MIC-205,Control de Exudado vaginal,2,3.0214,True
1496,ECN-CAT-MIC-206,Control de Exudado uretral,2,3.2568,True
1497,ECN-CAT-MIC-207,Control de Hemocultivo,1,3.8894,True
1498,ECN-CAT-MIC-208,Control de Cultivo de esputo,1,3.9018,True
1499,ECN-CAT-MIC-209,Control de Cultivo de heridas,2,2.9552,True
1500,ECN-CAT-MIC-210,Control de Cultivo de secreciones,2,2.6762,False
1501,ECN-CAT-MIC-211,Control de Antibiograma,2,2.783,True
1502,ECN-CAT-MIC-212,Control de Tinción de Gram,1,1.0264,False
1503,ECN-CAT-MIC-213,Control de Baciloscopía,1,0.3803,False
1504,ECN-CAT-MIC-214,Control de Búsqueda de hongos,1,0.7891,False
1505,ECN-CAT-MIC-215,Control de Coprológico,1,1.0536,False
1506,ECN-CAT-MIC-216,Control de Amiba en fresco,2,1.9121,False
1507,ECN-CAT-MIC-217,Control de Sangre oculta en heces,2,1.36,False
1508,ECN-CAT-MIC-218,Control de Rotavirus en heces,2,0.9343,False
1509,ECN-CAT-MIC-219,Control de Adenovirus en heces,2,2.0536,False
1510,ECN-CAT-MIC-220,Control de Helicobacter pylori,1,1.09,False
1511,ECN-CAT-MIC-221,Control de Clostridioides difficile,1,0.81,False
1512,ECN-CAT-MIC-222,Control de Estreptococo del grupo A,1,0.8279,False
1513,ECN-CAT-MIC-223,Control de Salmonella,1,3.4185,True
1514,ECN-CAT-MIC-224,Control de Shigella,2,3.2828,True
1515,ECN-CAT-MIC-225,Control de Candida albicans,2,2.9492,True
1516,ECN-CAT-MIC-226,Confirmación de Urocultivo,2,2.9157,True
1517,ECN-CAT-MIC-227,Confirmación de Coprocultivo,2,3.142,True
1518,ECN-CAT-MIC-228,Confirmación de Exudado faríngeo,2,3.3307,True
1519,ECN-CAT-MIC-229,Confirmación de Exudado nasal,1,3.1019,True
1520,ECN-CAT-MIC-230,Confirmación de Exudado vaginal,1,3.0514,True
1521,ECN-CAT-MIC-231,Confirmación de Exudado uretral,2,3.1242,True
1522,ECN-CAT-MIC-232,Confirmación de Hemocultivo,2,3.0054,True
1523,ECN-CAT-MIC-233,Confirmación de Cultivo de esputo,2,2.4789,False
1524,ECN-CAT-MIC-234,Confirmación de Cultivo de heridas,2,2.613,False
1525,ECN-CAT-MIC-235,Confirmación de Cultivo de secreciones,2,3.235,True
1526,ECN-CAT-MIC-236,Confirmación de Antibiograma,2,3.1995,True
1527,ECN-CAT-MIC-237,Confirmación de Tinción de Gram,1,1.3922,False
1528,ECN-CAT-MIC-238,Confirmación de Baciloscopía,1,1.2066,False
1529,ECN-CAT-MIC-239,Confirmación de Búsqueda de hongos,2,1.0012,False
1530,ECN-CAT-MIC-240,Confirmación de Coprológico,2,1.6931,False
1531,ECN-CAT-MIC-241,Confirmación de Amiba en fresco,2,0.8449,False
1532,ECN-CAT-MIC-242,Confirmación de Sangre oculta en heces,1,1.3824,False
1533,ECN-CAT-MIC-243,Confirmación de Rotavirus en heces,1,1.6735,False
1534,ECN-CAT-MIC-244,Confirmación de Adenovirus en heces,1,1.6772,False
1535,ECN-CAT-COA-126,Determinación de Tiempo de protrombina,1,1.7948,False
1536,ECN-CAT-COA-127,Determinación de Tiempo de tromboplastina parcial,1,1.3674,False
1537,ECN-CAT-COA-128,Determinación de Tiempo de trombina,2,1.1585,False
1538,ECN-CAT-COA-129,Determinación de Fibrinógeno,2,1.2401,False
1539,ECN-CAT-COA-130,Determinación de Dímero D,2,0.5945,False
1540,ECN-CAT-COA-131,Determinación de INR,1,2.0251,False
1541,ECN-CAT-COA-132,Determinación de Actividad de factor VIII,1,1.1146,False
1542,ECN-CAT-COA-133,Determinación de Actividad de factor IX,1,0.7931,False
1543,ECN-CAT-COA-134,Determinación de Actividad de factor XI,1,0.7336,False
1544,ECN-CAT-COA-135,Determinación de Actividad de factor XII,2,2.061,False
1545,ECN-CAT-COA-136,Determinación de Antitrombina III,2,0.7849,False
1546,ECN-CAT-COA-137,Determinación de Proteína C funcional,2,1.3349,False
1547,ECN-CAT-COA-138,Determinación de Proteína S funcional,2,1.0746,False
1548,ECN-CAT-COA-139,Determinación de Anticoagulante lúpico,1,1.9163,False
1549,ECN-CAT-COA-140,Determinación de Resistencia a proteína C activada,1,1.2109,False
1550,ECN-CAT-COA-141,Determinación de Agregación plaquetaria,1,1.0705,False
1551,ECN-CAT-COA-142,Determinación de Tiempo de sangrado,1,1.2251,False
1552,ECN-CAT-COA-143,Determinación de Tiempo de coagulación,2,1.1402,False
1553,ECN-CAT-COA-144,Determinación de Productos de degradación de fibrina,2,1.2836,False
1554,ECN-CAT-COA-145,Determinación de Factor de von Willebrand,2,0.7131,False
1555,ECN-CAT-COA-146,Determinación de Mezcla de TTPa,1,1.1013,False
1556,ECN-CAT-COA-147,Determinación de Mezcla de TP,1,1.7601,False
1557,ECN-CAT-COA-148,Determinación de Factor V,1,1.0795,False
1558,ECN-CAT-COA-149,Determinación de Factor VII,1,0.6045,False
1559,ECN-CAT-COA-150,Determinación de Factor X,2,1.4182,False
1560,ECN-CAT-COA-151,Cuantificación de Tiempo de protrombina,2,0.9775,False
1561,ECN-CAT-COA-152,Cuantificación de Tiempo de tromboplastina parcial,2,1.3529,False
1562,ECN-CAT-COA-153,Cuantificación de Tiempo de trombina,2,1.1505,False
1563,ECN-CAT-COA-154,Cuantificación de Fibrinógeno,1,0.9192,False
1564,ECN-CAT-COA-155,Cuantificación de Dímero D,1,2.5924,True
1565,ECN-CAT-COA-156,Cuantificación de INR,1,1.2306,False
1566,ECN-CAT-COA-157,Cuantificación de Actividad de factor VIII,1,1.2802,False
1567,ECN-CAT-COA-158,Cuantificación de Actividad de factor IX,2,1.8597,False
1568,ECN-CAT-COA-159,Cuantificación de Actividad de factor XI,2,1.0147,False
1569,ECN-CAT-COA-160,Cuantificación de Actividad de factor XII,2,1.3287,False
1570,ECN-CAT-COA-161,Cuantificación de Antitrombina III,1,1.0356,False
1571,ECN-CAT-COA-162,Cuantificación de Proteína C funcional,1,0.9174,False
1572,ECN-CAT-COA-163,Cuantificación de Proteína S funcional,1,2.5515,False
1573,ECN-CAT-COA-164,Cuantificación de Anticoagulante lúpico,1,1.2175,False
1574,ECN-CAT-COA-165,Cuantificación de Resistencia a proteína C activada,2,1.7574,False
1575,ECN-CAT-COA-166,Cuantificación de Agregación plaquetaria,2,0.8367,False
1576,ECN-CAT-COA-167,Cuantificación de Tiempo de sangrado,2,1.7933,False
1577,ECN-CAT-COA-168,Cuantificación de Tiempo de coagulación,2,1.6666,False
1578,ECN-CAT-COA-169,Cuantificación de Productos de degradación de fibrina,1,0.8603,False
1579,ECN-CAT-COA-170,Cuantificación de Factor de von Willebrand,1,0.4435,False
1580,ECN-CAT-COA-171,Cuantificación de Mezcla de TTPa,1,1.7741,False
1581,ECN-CAT-COA-172,Cuantificación de Mezcla de TP,1,1.1067,False
1582,ECN-CAT-COA-173,Cuantificación de Factor V,2,0.9123,False
1583,ECN-CAT-COA-174,Cuantificación de Factor VII,2,0.627,False
1584,ECN-CAT-COA-175,Cuantificación de Factor X,2,1.7289,False
1585,ECN-CAT-COA-176,Evaluación de Tiempo de protrombina,1,1.6052,False
1586,ECN-CAT-COA-177,Evaluación de Tiempo de tromboplastina parcial,1,0.8724,False
1587,ECN-CAT-COA-178,Evaluación de Tiempo de trombina,1,0.8024,False
1588,ECN-CAT-COA-179,Evaluación de Fibrinógeno,1,1.7811,False
1589,ECN-CAT-COA-180,Evaluación de Dímero D,2,1.2508,False
1590,ECN-CAT-COA-181,Evaluación de INR,2,1.3327,False
1591,ECN-CAT-COA-182,Evaluación de Actividad de factor VIII,2,1.0384,False
1592,ECN-CAT-COA-183,Evaluación de Actividad de factor IX,2,1.9179,False
1593,ECN-CAT-COA-184,Evaluación de Actividad de factor XI,1,1.4552,False
1594,ECN-CAT-COA-185,Evaluación de Actividad de factor XII,1,0.5279,False
1595,ECN-CAT-COA-186,Evaluación de Antitrombina III,1,0.7635,False
1596,ECN-CAT-COA-187,Evaluación de Proteína C funcional,1,2.0297,False
1597,ECN-CAT-COA-188,Evaluación de Proteína S funcional,2,1.4157,False
1598,ECN-CAT-COA-189,Evaluación de Anticoagulante lúpico,2,0.6987,False
1599,ECN-CAT-COA-190,Evaluación de Resistencia a proteína C activada,2,0.8159,False
1600,ECN-CAT-COA-191,Evaluación de Agregación plaquetaria,1,1.9919,False
1601,ECN-CAT-COA-192,Evaluación de Tiempo de sangrado,1,1.2069,False
1602,ECN-CAT-COA-193,Evaluación de Tiempo de coagulación,1,0.2836,False
1603,ECN-CAT-COA-194,Evaluación de Productos de degradación de fibrina,1,0.9009,False
1604,ECN-CAT-COA-195,Evaluación de Factor de von Willebrand,2,1.3943,False
1605,ECN-CAT-COA-196,Evaluación de Mezcla de TTPa,2,1.3196,False
1606,ECN-CAT-COA-197,Evaluación de Mezcla de TP,2,1.3432,False
1607,ECN-CAT-COA-198,Evaluación de Factor V,2,1.3127,False
1608,ECN-CAT-COA-199,Evaluación de Factor VII,1,2.7047,True
1609,ECN-CAT-COA-200,Evaluación de Factor X,1,1.1306,False
1610,ECN-CAT-COA-201,Control de Tiempo de protrombina,1,0.6687,False
1611,ECN-CAT-COA-202,Control de Tiempo de tromboplastina parcial,1,1.0336,False
1612,ECN-CAT-COA-203,Control de Tiempo de trombina,2,1.2301,False
1613,ECN-CAT-COA-204,Control de Fibrinógeno,2,1.2995,False
1614,ECN-CAT-COA-205,Control de Dímero D,2,0.9073,False
1615,ECN-CAT-COA-206,Control de INR,1,1.0681,False
1616,ECN-CAT-COA-207,Control de Actividad de factor VIII,1,1.7372,False
1617,ECN-CAT-COA-208,Control de Actividad de factor IX,1,1.0738,False
1618,ECN-CAT-COA-209,Control de Actividad de factor XI,1,0.9586,False
1619,ECN-CAT-COA-210,Control de Actividad de factor XII,2,1.3173,False
1620,ECN-CAT-COA-211,Control de Antitrombina III,2,1.1387,False
1621,ECN-CAT-COA-212,Control de Proteína C funcional,2,1.354,False
1622,ECN-CAT-COA-213,Control de Proteína S funcional,2,1.2062,False
1623,ECN-CAT-COA-214,Control de Anticoagulante lúpico,1,0.8746,False
1624,ECN-CAT-COA-215,Control de Resistencia a proteína C activada,1,2.5714,False
1625,ECN-CAT-COA-216,Control de Agregación plaquetaria,1,1.2348,False
1626,ECN-CAT-COA-217,Control de Tiempo de sangrado,1,1.499,False
1627,ECN-CAT-COA-218,Control de Tiempo de coagulación,2,1.15,False
1628,ECN-CAT-COA-219,Control de Productos de degradación de fibrina,2,0.9216,False
1629,ECN-CAT-COA-220,Control de Factor de von Willebrand,2,1.2556,False
1630,ECN-CAT-COA-221,Control de Mezcla de TTPa,1,1.3229,False
1631,ECN-CAT-COA-222,Control de Mezcla de TP,1,0.497,False
1632,ECN-CAT-COA-223,Control de Factor V,1,2.5535,False
1633,ECN-CAT-COA-224,Control de Factor VII,1,1.2492,False
1634,ECN-CAT-COA-225,Control de Factor X,2,1.6563,False
1635,ECN-CAT-COA-226,Confirmación de Tiempo de protrombina,2,1.0258,False
1636,ECN-CAT-COA-227,Confirmación de Tiempo de tromboplastina parcial,2,1.0313,False
1637,ECN-CAT-COA-228,Confirmación de Tiempo de trombina,2,1.5354,False
1638,ECN-CAT-COA-229,Confirmación de Fibrinógeno,1,1.2876,False
1639,ECN-CAT-COA-230,Confirmación de Dímero D,1,0.918,False
1640,ECN-CAT-COA-231,Confirmación de INR,1,2.671,True
1641,ECN-CAT-COA-232,Confirmación de Actividad de factor VIII,1,1.5659,False
1642,ECN-CAT-COA-233,Confirmación de Actividad de factor IX,2,1.4157,False
1643,ECN-CAT-COA-234,Confirmación de Actividad de factor XI,2,0.9274,False
1644,ECN-CAT-COA-235,Confirmación de Actividad de factor XII,2,2.5954,False
1645,ECN-CAT-COA-236,Confirmación de Antitrombina III,1,1.4303,False
1646,ECN-CAT-COA-237,Confirmación de Proteína C funcional,1,0.6597,False
1647,ECN-CAT-COA-238,Confirmación de Proteína S funcional,1,0.3098,False
1648,ECN-CAT-COA-239,Confirmación de Anticoagulante lúpico,1,0.9071,False
1649,ECN-CAT-COA-240,Confirmación de Resistencia a proteína C activada,2,1.6285,False
1650,ECN-CAT-COA-241,Confirmación de Agregación plaquetaria,2,1.322,False
1651,ECN-CAT-COA-242,Confirmación de Tiempo de sangrado,2,1.0579,False
1652,ECN-CAT-COA-243,Confirmación de Tiempo de coagulación,2,2.7202,False
1653,ECN-CAT-COA-244,Confirmación de Productos de degradación de fibrina,1,1.4168,False
1654,ECN-CAT-END-126,Determinación de Hormona estimulante de tiroides,1,1.1198,False
1655,ECN-CAT-END-127,Determinación de Tiroxina libre,1,0.6782,False
1656,ECN-CAT-END-128,Determinación de Tiroxina total,1,1.1475,False
1657,ECN-CAT-END-129,Determinación de Triyodotironina libre,1,1.1573,False
1658,ECN-CAT-END-130,Determinación de Triyodotironina total,2,3.4753,True
1659,ECN-CAT-END-131,Determinación de Insulina,2,1.203,False
1660,ECN-CAT-END-132,Determinación de Cortisol,2,0.9047,False
1661,ECN-CAT-END-133,Determinación de Hormona adrenocorticotropa,2,1.8384,False
1662,ECN-CAT-END-134,Determinación de Hormona de crecimiento,1,1.176,False
1663,ECN-CAT-END-135,Determinación de Prolactina,1,0.9307,False
1664,ECN-CAT-END-136,Determinación de Hormona luteinizante,1,1.2994,False
1665,ECN-CAT-END-137,Determinación de Hormona foliculoestimulante,2,2.003,False
1666,ECN-CAT-END-138,Determinación de Estradiol,2,1.7314,False
1667,ECN-CAT-END-139,Determinación de Progesterona,2,1.1149,False
1668,ECN-CAT-END-140,Determinación de Testosterona total,2,1.6253,False
1669,ECN-CAT-END-141,Determinación de Testosterona libre,1,1.8158,False
1670,ECN-CAT-END-142,Determinación de Dehidroepiandrosterona,1,0.9458,False
1671,ECN-CAT-END-143,Determinación de Aldosterona,1,0.8046,False
1672,ECN-CAT-END-144,Determinación de Renina,1,1.2709,False
1673,ECN-CAT-END-145,Determinación de Paratohormona,2,0.9699,False
1674,ECN-CAT-END-146,Determinación de Calcitonina,2,1.692,False
1675,ECN-CAT-END-147,Determinación de Péptido C,2,1.4316,False
1676,ECN-CAT-END-148,Determinación de 17-hidroxiprogesterona,2,1.3001,False
1677,ECN-CAT-END-149,Determinación de Hormona antimülleriana,1,1.1248,False
1678,ECN-CAT-END-150,Determinación de Somatomedina C,1,0.9159,False
1679,ECN-CAT-END-151,Cuantificación de Hormona estimulante de tiroides,1,1.291,False
1680,ECN-CAT-END-152,Cuantificación de Tiroxina libre,2,1.1408,False
1681,ECN-CAT-END-153,Cuantificación de Tiroxina total,2,0.6824,False
1682,ECN-CAT-END-154,Cuantificación de Triyodotironina libre,2,1.6509,False
1683,ECN-CAT-END-155,Cuantificación de Triyodotironina total,2,1.1528,False
1684,ECN-CAT-END-156,Cuantificación de Insulina,1,1.2581,False
1685,ECN-CAT-END-157,Cuantificación de Cortisol,1,1.6899,False
1686,ECN-CAT-END-158,Cuantificación de Hormona adrenocorticotropa,1,1.6761,False
1687,ECN-CAT-END-159,Cuantificación de Hormona de crecimiento,1,1.0806,False
1688,ECN-CAT-END-160,Cuantificación de Prolactina,2,0.9207,False
1689,ECN-CAT-END-161,Cuantificación de Hormona luteinizante,2,0.5971,False
1690,ECN-CAT-END-162,Cuantificación de Hormona foliculoestimulante,2,2.642,False
1691,ECN-CAT-END-163,Cuantificación de Estradiol,2,0.9381,False
1692,ECN-CAT-END-164,Cuantificación de Progesterona,1,1.0755,False
1693,ECN-CAT-END-165,Cuantificación de Testosterona total,1,2.5912,True
1694,ECN-CAT-END-166,Cuantificación de Testosterona libre,1,1.8163,False
1695,ECN-CAT-END-167,Cuantificación de Dehidroepiandrosterona,2,1.487,False
1696,ECN-CAT-END-168,Cuantificación de Aldosterona,2,0.6416,False
1697,ECN-CAT-END-169,Cuantificación de Renina,2,1.6275,False
1698,ECN-CAT-END-170,Cuantificación de Paratohormona,2,1.9485,False
1699,ECN-CAT-END-171,Cuantificación de Calcitonina,1,0.9218,False
1700,ECN-CAT-END-172,Cuantificación de Péptido C,1,1.2275,False
1701,ECN-CAT-END-173,Cuantificación de 17-hidroxiprogesterona,1,0.812,False
1702,ECN-CAT-END-174,Cuantificación de Hormona antimülleriana,1,1.8406,False
1703,ECN-CAT-END-175,Cuantificación de Somatomedina C,2,1.3257,False
1704,ECN-CAT-END-176,Evaluación de Hormona estimulante de tiroides,2,0.5501,False
1705,ECN-CAT-END-177,Evaluación de Tiroxina libre,2,1.1305,False
1706,ECN-CAT-END-178,Evaluación de Tiroxina total,2,1.2136,False
1707,ECN-CAT-END-179,Evaluación de Triyodotironina libre,1,0.9893,False
1708,ECN-CAT-END-180,Evaluación de Triyodotironina total,1,1.2198,False
1709,ECN-CAT-END-181,Evaluación de Insulina,1,1.0763,False
1710,ECN-CAT-END-182,Evaluación de Cortisol,2,2.003,False
1711,ECN-CAT-END-183,Evaluación de Hormona adrenocorticotropa,2,1.2724,False
1712,ECN-CAT-END-184,Evaluación de Hormona de crecimiento,2,0.7286,False
1713,ECN-CAT-END-185,Evaluación de Prolactina,2,1.9809,False
1714,ECN-CAT-END-186,Evaluación de Hormona luteinizante,1,1.0659,False
1715,ECN-CAT-END-187,Evaluación de Hormona foliculoestimulante,1,0.5977,False
1716,ECN-CAT-END-188,Evaluación de Estradiol,1,1.0851,False
1717,ECN-CAT-END-189,Evaluación de Progesterona,1,0.8303,False
1718,ECN-CAT-END-190,Evaluación de Testosterona total,2,1.8739,False
1719,ECN-CAT-END-191,Evaluación de Testosterona libre,2,1.2453,False
1720,ECN-CAT-END-192,Evaluación de Dehidroepiandrosterona,2,1.4316,False
1721,ECN-CAT-END-193,Evaluación de Aldosterona,2,1.2546,False
1722,ECN-CAT-END-194,Evaluación de Renina,1,1.0368,False
1723,ECN-CAT-END-195,Evaluación de Paratohormona,1,0.5493,False
1724,ECN-CAT-END-196,Evaluación de Calcitonina,1,0.7743,False
1725,ECN-CAT-END-197,Evaluación de Péptido C,2,1.1408,False
1726,ECN-CAT-END-198,Evaluación de 17-hidroxiprogesterona,2,1.7482,False
1727,ECN-CAT-END-199,Evaluación de Hormona antimülleriana,2,1.1236,False
1728,ECN-CAT-END-200,Evaluación de Somatomedina C,2,1.1528,False
1729,ECN-CAT-END-201,Control de Hormona estimulante de tiroides,1,1.7873,False
1730,ECN-CAT-END-202,Control de Tiroxina libre,1,0.8869,False
1731,ECN-CAT-END-203,Control de Tiroxina total,1,1.0862,False
1732,ECN-CAT-END-204,Control de Triyodotironina libre,1,1.3672,False
1733,ECN-CAT-END-205,Control de Triyodotironina total,2,0.8948,False
1734,ECN-CAT-END-206,Control de Insulina,2,2.5459,False
1735,ECN-CAT-END-207,Control de Cortisol,2,1.3227,False
1736,ECN-CAT-END-208,Control de Hormona adrenocorticotropa,2,1.4144,False
1737,ECN-CAT-END-209,Control de Hormona de crecimiento,1,1.8774,False
1738,ECN-CAT-END-210,Control de Prolactina,1,0.9092,False
1739,ECN-CAT-END-211,Control de Hormona luteinizante,1,1.2921,False
1740,ECN-CAT-END-212,Control de Hormona foliculoestimulante,2,1.0846,False
1741,ECN-CAT-END-213,Control de Estradiol,2,0.6566,False
1742,ECN-CAT-END-214,Control de Progesterona,2,2.5018,False
1743,ECN-CAT-END-215,Control de Testosterona total,2,1.555,False
1744,ECN-CAT-END-216,Control de Testosterona libre,1,1.1859,False
1745,ECN-CAT-END-217,Control de Dehidroepiandrosterona,1,2.6424,True
1746,ECN-CAT-END-218,Control de Aldosterona,1,1.6817,False
1747,ECN-CAT-END-219,Control de Renina,1,1.4063,False
1748,ECN-CAT-END-220,Control de Paratohormona,2,1.0874,False
1749,ECN-CAT-END-221,Control de Calcitonina,2,0.5675,False
1750,ECN-CAT-END-222,Control de Péptido C,2,2.6343,False
1751,ECN-CAT-END-223,Control de 17-hidroxiprogesterona,2,1.0344,False
1752,ECN-CAT-END-224,Control de Hormona antimülleriana,1,1.3323,False
1753,ECN-CAT-END-225,Control de Somatomedina C,1,0.9787,False
1754,ECN-CAT-END-226,Confirmación de Hormona estimulante de tiroides,1,1.8215,False
1755,ECN-CAT-END-227,Confirmación de Tiroxina libre,2,1.6557,False
1756,ECN-CAT-END-228,Confirmación de Tiroxina total,2,0.9335,False
1757,ECN-CAT-END-229,Confirmación de Triyodotironina libre,2,0.2785,False
1758,ECN-CAT-END-230,Confirmación de Triyodotironina total,2,2.7425,True
1759,ECN-CAT-END-231,Confirmación de Insulina,1,1.3356,False
1760,ECN-CAT-END-232,Confirmación de Cortisol,1,0.9458,False
1761,ECN-CAT-END-233,Confirmación de Hormona adrenocorticotropa,1,0.8122,False
1762,ECN-CAT-END-234,Confirmación de Hormona de crecimiento,1,1.8192,False
1763,ECN-CAT-END-235,Confirmación de Prolactina,2,1.5125,False
1764,ECN-CAT-END-236,Confirmación de Hormona luteinizante,2,0.9645,False
1765,ECN-CAT-END-237,Confirmación de Hormona foliculoestimulante,2,1.8282,False
1766,ECN-CAT-END-238,Confirmación de Estradiol,2,2.703,False
1767,ECN-CAT-END-239,Confirmación de Progesterona,1,0.7333,False
1768,ECN-CAT-END-240,Confirmación de Testosterona total,1,1.166,False
1769,ECN-CAT-END-241,Confirmación de Testosterona libre,1,1.0706,False
1770,ECN-CAT-END-242,Confirmación de Dehidroepiandrosterona,2,2.7714,True
1771,ECN-CAT-END-243,Confirmación de Aldosterona,2,1.3141,False
1772,ECN-CAT-END-244,Confirmación de Renina,2,0.7598,False
1773,ECN-CAT-URO-126,Determinación de Examen general de orina,2,1.6249,False
1774,ECN-CAT-URO-127,Determinación de Microalbúmina en orina,1,1.6272,False
1775,ECN-CAT-URO-128,Determinación de Proteínas en orina,1,1.0509,False
1776,ECN-CAT-URO-129,Determinación de Glucosa en orina,1,1.7533,False
1777,ECN-CAT-URO-130,Determinación de Creatinina en orina,1,1.3291,False
1778,ECN-CAT-URO-131,Determinación de Calcio en orina,2,1.6012,False
1779,ECN-CAT-URO-132,Determinación de Ácido úrico en orina,2,1.1596,False
1780,ECN-CAT-URO-133,Determinación de Sodio en orina,2,0.8918,False
1781,ECN-CAT-URO-134,Determinación de Potasio en orina,2,1.6871,False
1782,ECN-CAT-URO-135,Determinación de Cloro en orina,1,0.6889,False
1783,ECN-CAT-URO-136,Determinación de Fósforo en orina,1,0.2504,False
1784,ECN-CAT-URO-137,Determinación de Magnesio en orina,1,2.5716,False
1785,ECN-CAT-URO-138,Determinación de Urea en orina,1,1.3618,False
1786,ECN-CAT-URO-139,Determinación de Osmolalidad urinaria,2,1.343,False
1787,ECN-CAT-URO-140,Determinación de Depuración de creatinina,2,1.0671,False
1788,ECN-CAT-URO-141,Determinación de Sedimento urinario,2,1.2205,False
1789,ECN-CAT-URO-142,Determinación de Cetonas en orina,2,1.528,False
1790,ECN-CAT-URO-143,Determinación de Hemoglobina en orina,1,0.8877,False
1791,ECN-CAT-URO-144,Determinación de Nitritos en orina,1,0.6627,False
1792,ECN-CAT-URO-145,Determinación de Leucocitos en orina,1,3.543,True
1793,ECN-CAT-URO-146,Determinación de Cristales en orina,2,1.5809,False
1794,ECN-CAT-URO-147,Determinación de Cilindros urinarios,2,1.3807,False
1795,ECN-CAT-URO-148,Determinación de Urobilinógeno en orina,2,0.8726,False
1796,ECN-CAT-URO-149,Determinación de Bilirrubina en orina,2,2.1232,False
1797,ECN-CAT-URO-150,Determinación de Relación albúmina creatinina,1,0.8611,False
1798,ECN-CAT-URO-151,Cuantificación de Examen general de orina,1,0.4051,False
1799,ECN-CAT-URO-152,Cuantificación de Microalbúmina en orina,1,0.4544,False
1800,ECN-CAT-URO-153,Cuantificación de Proteínas en orina,1,1.2464,False
1801,ECN-CAT-URO-154,Cuantificación de Glucosa en orina,2,1.3567,False
1802,ECN-CAT-URO-155,Cuantificación de Creatinina en orina,2,1.36,False
