study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
263,ECN-CAT-COA-026,Cuantificación de Tiempo de protrombina,True,study,COAGULOMETRÍA,26,180,plasma,True,800.0
264,ECN-CAT-END-026,Cuantificación de Hormona estimulante de tiroides,True,study,QUIMIOLUMINISCENCIA,3,150,plasma,False,390.0
265,ECN-CAT-URO-026,Cuantificación de Examen general de orina,True,study,MICROSCOPÍA,10,105,urine,False,420.0
266,ECN-CAT-MOL-026,Cuantificación de Detección molecular de SARS-CoV-2,True,study,RT-PCR,17,390,swab,True,940.0
267,ECN-CAT-QC-027,Cuantificación de Urea,True,study,COLORIMETRÍA,24,135,serum,False,670.0
268,ECN-CAT-HEM-027,Cuantificación de Hemoglobina,True,study,MICROSCOPÍA,1,75,blood,False,170.0
269,ECN-CAT-INM-027,Cuantificación de Factor reumatoide,True,study,QUIMIOLUMINISCENCIA,8,165,serum,False,440.0
270,ECN-CAT-MIC-027,Cuantificación de Coprocultivo,True,study,CULTIVO,15,795,stool,False,620.0
271,ECN-CAT-COA-027,Cuantificación de Tiempo de tromboplastina parcial,True,study,COAGULOMETRÍA,22,150,plasma,False,710.0
272,ECN-CAT-END-027,Cuantificación de Tiroxina libre,True,study,ELISA,29,225,serum,True,920.0
273,ECN-CAT-URO-027,Cuantificación de Microalbúmina en orina,True,study,COLORIMETRÍA,6,45,urine,False,360.0
274,ECN-CAT-MOL-027,Cuantificación de Virus de influenza A,True,study,RT-PCR,13,375,swab,True,840.0
275,ECN-CAT-QC-028,Cuantificación de Creatinina,True,study,ENZIMÁTICO,20,105,plasma,False,560.0
276,ECN-CAT-HEM-028,Cuantificación de Hematocrito,True,study,IMPEDANCIA,27,165,blood,True,750.0
277,ECN-CAT-INM-028,Cuantificación de Antiestreptolisinas O,True,study,INMUNOENSAYO,4,90,serum,False,330.0
278,ECN-CAT-MIC-028,Cuantificación de Exudado faríngeo,True,study,CULTIVO,11,780,swab,True,530.0
279,ECN-CAT-COA-028,Cuantificación de Tiempo de trombina,True,study,COAGULOMETRÍA,18,135,plasma,False,610.0
280,ECN-CAT-END-028,Cuantificación de Tiroxina total,True,study,INMUNOENSAYO,25,180,plasma,True,790.0
281,ECN-CAT-URO-028,Cuantificación de Proteínas en orina,True,study,TIRA REACTIVA,2,30,urine,False,250.0
282,ECN-CAT-MOL-028,Cuantificación de Virus de influenza B,True,study,RT-PCR,9,360,swab,True,750.0
283,ECN-CAT-QC-029,Cuantificación de Ácido úrico,True,study,ESPECTROFOTOMETRÍA,16,105,serum,False,490.0
284,ECN-CAT-HEM-029,Cuantificación de Eritrocitos,True,study,CITOMETRÍA,23,195,blood,False,800.0
285,ECN-CAT-INM-029,Cuantificación de Inmunoglobulina A,True,study,ELISA,30,225,serum,True,930.0
286,ECN-CAT-MIC-029,Cuantificación de Exudado nasal,True,study,CULTIVO,7,750,swab,False,430.0
287,ECN-CAT-COA-029,Cuantificación de Fibrinógeno,True,study,COAGULOMETRÍA,14,120,plasma,False,510.0
288,ECN-CAT-END-029,Cuantificación de Triyodotironina libre,True,study,QUIMIOLUMINISCENCIA,21,210,serum,False,800.0
289,ECN-CAT-URO-029,Cuantificación de Glucosa en orina,True,study,MICROSCOPÍA,28,180,urine,True,840.0
290,ECN-CAT-MOL-029,Cuantificación de Virus del papiloma humano,True,study,PCR,5,405,swab,True,620.0
291,ECN-CAT-QC-030,Cuantificación de Colesterol total,True,study,COLORIMETRÍA,12,75,plasma,False,370.0
292,ECN-CAT-HEM-030,Cuantificación de Leucocitos,True,study,MICROSCOPÍA,19,165,blood,False,590.0
293,ECN-CAT-INM-030,Cuantificación de Inmunoglobulina G,True,study,QUIMIOLUMINISCENCIA,26,240,serum,True,860.0
294,ECN-CAT-MIC-030,Cuantificación de Exudado vaginal,True,study,CULTIVO,3,735,swab,False,330.0
295,ECN-CAT-COA-030,Cuantificación de Dímero D,True,study,COAGULOMETRÍA,10,105,plasma,False,460.0
296,ECN-CAT-END-030,Cuantificación de Triyodotironina total,True,study,ELISA,17,165,plasma,False,680.0
297,ECN-CAT-URO-030,Cuantificación de Creatinina en orina,True,study,COLORIMETRÍA,24,135,urine,False,730.0
298,ECN-CAT-MOL-030,Cuantificación de Virus de hepatitis B,True,study,PCR,1,375,plasma,True,520.0
299,ECN-CAT-QC-031,Cuantificación de Triglicéridos,True,study,ENZIMÁTICO,8,60,serum,False,320.0
300,ECN-CAT-HEM-031,Cuantificación de Plaquetas,True,study,IMPEDANCIA,15,105,blood,False,510.0
301,ECN-CAT-INM-031,Cuantificación de Inmunoglobulina M,True,study,INMUNOENSAYO,22,165,serum,False,700.0
302,ECN-CAT-MIC-031,Cuantificación de Exudado uretral,True,study,CULTIVO,29,840,swab,True,890.0
303,ECN-CAT-COA-031,Cuantificación de INR,True,study,COAGULOMETRÍA,6,90,plasma,False,370.0
304,ECN-CAT-END-031,Cuantificación de Insulina,True,study,INMUNOENSAYO,13,120,serum,False,550.0
305,ECN-CAT-URO-031,Cuantificación de Calcio en orina,True,study,TIRA REACTIVA,20,120,urine,False,610.0
306,ECN-CAT-MOL-031,Cuantificación de Virus de hepatitis C,True,study,PCR,27,480,plasma,True,1130.0
307,ECN-CAT-QC-032,Cuantificación de Bilirrubina total,True,study,ESPECTROFOTOMETRÍA,4,60,plasma,False,250.0
308,ECN-CAT-HEM-032,Cuantificación de Reticulocitos,True,study,CITOMETRÍA,11,135,blood,False,510.0
309,ECN-CAT-INM-032,Cuantificación de Inmunoglobulina E,True,study,ELISA,18,180,serum,False,630.0
310,ECN-CAT-MIC-032,Cuantificación de Hemocultivo,True,study,CULTIVO,25,825,blood,True,850.0
311,ECN-CAT-COA-032,Cuantificación de Actividad de factor VIII,True,study,COAGULOMETRÍA,2,75,plasma,False,270.0
312,ECN-CAT-END-032,Cuantificación de Cortisol,True,study,QUIMIOLUMINISCENCIA,9,165,plasma,False,510.0
313,ECN-CAT-URO-032,Cuantificación de Ácido úrico en orina,True,study,MICROSCOPÍA,16,150,urine,False,540.0
314,ECN-CAT-MOL-032,Cuantificación de Virus de Epstein-Barr,True,study,PCR,23,465,blood,True,1030.0
315,ECN-CAT-QC-033,Cuantificación de Bilirrubina directa,True,study,COLORIMETRÍA,30,150,serum,True,790.0
316,ECN-CAT-HEM-033,Cuantificación de Volumen corpuscular medio,True,study,MICROSCOPÍA,7,105,blood,False,290.0
317,ECN-CAT-INM-033,Cuantificación de Complemento C3,True,study,QUIMIOLUMINISCENCIA,14,195,serum,False,620.0
318,ECN-CAT-MIC-033,Cuantificación de Cultivo de esputo,True,study,CULTIVO,21,825,other,False,750.0
319,ECN-CAT-COA-033,Cuantificación de Actividad de factor IX,True,study,COAGULOMETRÍA,28,180,plasma,True,830.0
320,ECN-CAT-END-033,Cuantificación de Hormona adrenocorticotropa,True,study,ELISA,5,120,serum,False,380.0
321,ECN-CAT-URO-033,Cuantificación de Sodio en orina,True,study,COLORIMETRÍA,12,90,urine,False,480.0
322,ECN-CAT-MOL-033,Cuantificación de Citomegalovirus,True,study,PCR,19,450,blood,True,940.0
323,ECN-CAT-QC-034,Cuantificación de Alanina aminotransferasa,True,study,ENZIMÁTICO,26,120,plasma,True,680.0
324,ECN-CAT-HEM-034,Cuantificación de Hemoglobina corpuscular media,True,study,IMPEDANCIA,3,60,blood,False,270.0
325,ECN-CAT-INM-034,Cuantificación de Complemento C4,True,study,INMUNOENSAYO,10,105,serum,False,460.0
326,ECN-CAT-MIC-034,Cuantificación de Cultivo de heridas,True,study,CULTIVO,17,810,swab,False,650.0
327,ECN-CAT-COA-034,Cuantificación de Actividad de factor XI,True,study,COAGULOMETRÍA,24,150,plasma,False,730.0
328,ECN-CAT-END-034,Cuantificación de Hormona de crecimiento,True,study,INMUNOENSAYO,1,75,plasma,False,300.0
329,ECN-CAT-URO-034,Cuantificación de Potasio en orina,True,study,TIRA REACTIVA,8,75,urine,False,370.0
330,ECN-CAT-MOL-034,Cuantificación de Virus herpes simple 1,True,study,PCR,15,435,swab,True,840.0
331,ECN-CAT-QC-035,Cuantificación de Aspartato aminotransferasa,True,study,ESPECTROFOTOMETRÍA,22,120,serum,False,610.0
332,ECN-CAT-HEM-035,Cuantificación de Concentración media de hemoglobina,True,study,CITOMETRÍA,29,210,blood,True,930.0
333,ECN-CAT-INM-035,Cuantificación de Anticuerpos antinucleares,True,study,ELISA,6,120,serum,False,390.0
334,ECN-CAT-MIC-035,Cuantificación de Cultivo de secreciones,True,study,CULTIVO,13,795,swab,False,550.0
335,ECN-CAT-COA-035,Cuantificación de Actividad de factor XII,True,study,COAGULOMETRÍA,20,135,plasma,False,680.0
336,ECN-CAT-END-035,Cuantificación de Prolactina,True,study,QUIMIOLUMINISCENCIA,27,240,serum,True,930.0
337,ECN-CAT-URO-035,Cuantificación de Cloro en orina,True,study,MICROSCOPÍA,4,90,urine,False,300.0
338,ECN-CAT-MOL-035,Cuantificación de Virus herpes simple 2,True,study,PCR,11,420,swab,True,740.0
339,ECN-CAT-QC-036,Cuantificación de Fosfatasa alcalina,True,study,COLORIMETRÍA,18,120,plasma,False,550.0
340,ECN-CAT-HEM-036,Cuantificación de Ancho de distribución eritrocitaria,True,study,MICROSCOPÍA,25,180,blood,True,710.0
341,ECN-CAT-INM-036,Cuantificación de Anticuerpos anti-DNA,True,study,QUIMIOLUMINISCENCIA,2,135,serum,False,320.0
342,ECN-CAT-MIC-036,Cuantificación de Antibiograma,True,study,CULTIVO,9,780,other,True,450.0
343,ECN-CAT-COA-036,Cuantificación de Antitrombina III,True,study,COAGULOMETRÍA,16,120,plasma,False,590.0
344,ECN-CAT-END-036,Cuantificación de Hormona luteinizante,True,study,ELISA,23,195,plasma,False,800.0
345,ECN-CAT-URO-036,Cuantificación de Fósforo en orina,True,study,COLORIMETRÍA,30,165,urine,True,850.0
346,ECN-CAT-MOL-036,Cuantificación de Chlamydia trachomatis,True,study,PCR,7,405,swab,True,690.0
347,ECN-CAT-QC-037,Cuantificación de Gamma glutamil transferasa,True,study,ENZIMÁTICO,14,90,serum,False,440.0
348,ECN-CAT-HEM-037,Cuantificación de Neutrófilos,True,study,IMPEDANCIA,21,135,blood,False,630.0
349,ECN-CAT-INM-037,Cuantificación de Anticuerpos anticardiolipina,True,study,INMUNOENSAYO,28,180,serum,True,820.0
350,ECN-CAT-MIC-037,Cuantificación de Tinción de Gram,True,study,MICROSCOPÍA,5,105,other,False,310.0
351,ECN-CAT-COA-037,Cuantificación de Proteína C funcional,True,study,COAGULOMETRÍA,12,105,plasma,False,490.0
352,ECN-CAT-END-037,Cuantificación de Hormona foliculoestimulante,True,study,INMUNOENSAYO,19,135,serum,False,670.0
353,ECN-CAT-URO-037,Cuantificación de Magnesio en orina,True,study,TIRA REACTIVA,26,135,urine,True,740.0
354,ECN-CAT-MOL-037,Cuantificación de Neisseria gonorrhoeae,True,study,PCR,3,375,swab,True,600.0
355,ECN-CAT-QC-038,Cuantificación de Albúmina,True,study,ESPECTROFOTOMETRÍA,10,90,plasma,False,370.0
356,ECN-CAT-HEM-038,Cuantificación de Linfocitos,True,study,CITOMETRÍA,17,165,blood,False,630.0
357,ECN-CAT-INM-038,Cuantificación de Procalcitonina,True,study,ELISA,24,195,serum,False,810.0
358,ECN-CAT-MIC-038,Cuantificación de Baciloscopía,True,study,MICROSCOPÍA,1,90,other,False,210.0
359,ECN-CAT-COA-038,Cuantificación de Proteína S funcional,True,study,COAGULOMETRÍA,8,90,plasma,False,390.0
360,ECN-CAT-END-038,Cuantificación de Estradiol,True,study,QUIMIOLUMINISCENCIA,15,210,plasma,False,630.0
361,ECN-CAT-URO-038,Cuantificación de Urea en orina,True,study,MICROSCOPÍA,22,165,urine,False,720.0
362,ECN-CAT-MOL-038,Cuantificación de Mycobacterium tuberculosis,True,study,PCR,29,480,other,True,1160.0
363,ECN-CAT-QC-039,Cuantificación de Proteínas totales,True,study,COLORIMETRÍA,6,60,serum,False,250.0
364,ECN-CAT-HEM-039,Cuantificación de Monocitos,True,study,MICROSCOPÍA,13,120,blood,False,420.0
365,ECN-CAT-INM-039,Cuantificación de Ferritina,True,study,QUIMIOLUMINISCENCIA,20,210,serum,False,740.0
366,ECN-CAT-MIC-039,Cuantificación de Búsqueda de hongos,True,study,MICROSCOPÍA,27,180,other,True,770.0
367,ECN-CAT-COA-039,Cuantificación de Anticoagulante lúpico,True,study,COAGULOMETRÍA,4,75,plasma,False,290.0
368,ECN-CAT-END-039,Cuantificación de Progesterona,True,study,ELISA,11,165,serum,False,560.0
369,ECN-CAT-URO-039,Cuantificación de Osmolalidad urinaria,True,study,COLORIMETRÍA,18,105,urine,False,610.0
370,ECN-CAT-MOL-039,Cuantificación de Bordetella pertussis,True,study,PCR,25,465,swab,True,1060.0
371,ECN-CAT-QC-040,Cuantificación de Calcio,True,study,ENZIMÁTICO,2,45,plasma,False,150.0
372,ECN-CAT-HEM-040,Cuantificación de Eosinófilos,True,study,IMPEDANCIA,9,75,blood,False,390.0
373,ECN-CAT-INM-040,Cuantificación de Troponina I,True,study,INMUNOENSAYO,16,135,serum,False,580.0
374,ECN-CAT-MIC-040,Cuantificación de Coprológico,True,study,MICROSCOPÍA,23,165,stool,True,670.0
375,ECN-CAT-COA-040,Cuantificación de Resistencia a proteína C activada,True,study,COAGULOMETRÍA,30,180,plasma,True,910.0
376,ECN-CAT-END-040,Cuantificación de Testosterona total,True,study,INMUNOENSAYO,7,105,plasma,False,430.0
377,ECN-CAT-URO-040,Cuantificación de Depuración de creatinina,True,study,TIRA REACTIVA,14,90,urine,False,490.0
378,ECN-CAT-MOL-040,Cuantificación de Parvovirus B19,True,study,PCR,21,450,blood,True,960.0
379,ECN-CAT-QC-041,Cuantificación de Fósforo,True,study,ESPECTROFOTOMETRÍA,28,165,serum,True,790.0
380,ECN-CAT-HEM-041,Cuantificación de Basófilos,True,study,CITOMETRÍA,5,105,blood,False,390.0
381,ECN-CAT-INM-041,Cuantificación de Antígeno carcinoembrionario,True,study,ELISA,12,165,serum,False,510.0
382,ECN-CAT-MIC-041,Cuantificación de Amiba en fresco,True,study,MICROSCOPÍA,19,150,stool,False,570.0
383,ECN-CAT-COA-041,Cuantificación de Agregación plaquetaria,True,study,COAGULOMETRÍA,26,165,plasma,True,810.0
384,ECN-CAT-END-041,Cuantificación de Testosterona libre,True,study,QUIMIOLUMINISCENCIA,3,150,serum,False,390.0
385,ECN-CAT-URO-041,Cuantificación de Sedimento urinario,True,study,MICROSCOPÍA,10,120,urine,False,420.0
386,ECN-CAT-MOL-041,Cuantificación de Dengue por PCR,True,study,RT-PCR,17,375,blood,True,940.0
387,ECN-CAT-QC-042,Cuantificación de Magnesio,True,study,COLORIMETRÍA,24,135,plasma,False,670.0
388,ECN-CAT-HEM-042,Cuantificación de Velocidad de sedimentación,True,study,MICROSCOPÍA,1,75,blood,False,170.0
389,ECN-CAT-INM-042,Cuantificación de Alfafetoproteína,True,study,QUIMIOLUMINISCENCIA,8,180,serum,False,440.0
390,ECN-CAT-MIC-042,Cuantificación de Sangre oculta en heces,True,study,INMUNOCROMATOGRAFÍA,15,105,stool,False,570.0
391,ECN-CAT-COA-042,Cuantificación de Tiempo de sangrado,True,study,COAGULOMETRÍA,22,135,plasma,False,710.0
392,ECN-CAT-END-042,Cuantificación de Dehidroepiandrosterona,True,study,ELISA,29,225,plasma,True,920.0
393,ECN-CAT-URO-042,Cuantificación de Cetonas en orina,True,study,COLORIMETRÍA,6,60,urine,False,310.0
394,ECN-CAT-MOL-042,Cuantificación de Zika por PCR,True,study,RT-PCR,13,360,blood,True,850.0
395,ECN-CAT-QC-043,Cuantificación de Sodio,True,study,ENZIMÁTICO,20,120,serum,False,560.0
396,ECN-CAT-HEM-043,Cuantificación de Frotis de sangre periférica,True,study,IMPEDANCIA,27,150,blood,True,750.0
397,ECN-CAT-INM-043,Cuantificación de CA 125,True,study,INMUNOENSAYO,4,105,serum,False,340.0
398,ECN-CAT-MIC-043,Cuantificación de Rotavirus en heces,True,study,INMUNOCROMATOGRAFÍA,11,90,stool,False,470.0
399,ECN-CAT-COA-043,Cuantificación de Tiempo de coagulación,True,study,COAGULOMETRÍA,18,120,plasma,False,610.0
400,ECN-CAT-END-043,Cuantificación de Aldosterona,True,study,INMUNOENSAYO,25,180,serum,True,790.0
401,ECN-CAT-URO-043,Cuantificación de Hemoglobina en orina,True,study,TIRA REACTIVA,2,30,urine,False,250.0
402,ECN-CAT-MOL-043,Cuantificación de Chikungunya por PCR,True,study,RT-PCR,9,360,blood,True,750.0
403,ECN-CAT-QC-044,Cuantificación de Potasio,True,study,ESPECTROFOTOMETRÍA,16,105,plasma,False,490.0
404,ECN-CAT-HEM-044,Cuantificación de Conteo diferencial,True,study,CITOMETRÍA,23,180,blood,False,760.0
405,ECN-CAT-INM-044,Cuantificación de CA 19-9,True,study,ELISA,30,225,serum,True,930.0
406,ECN-CAT-MIC-044,Cuantificación de Adenovirus en heces,True,study,INMUNOCROMATOGRAFÍA,7,75,stool,True,370.0
407,ECN-CAT-COA-044,Cuantificación de Productos de degradación de fibrina,True,study,COAGULOMETRÍA,14,105,plasma,False,510.0
408,ECN-CAT-END-044,Cuantificación de Renina,True,study,QUIMIOLUMINISCENCIA,21,225,plasma,False,810.0
409,ECN-CAT-URO-044,Cuantificación de Nitritos en orina,True,study,MICROSCOPÍA,28,180,urine,True,840.0
410,ECN-CAT-MOL-044,Cuantificación de Panel respiratorio molecular,True,study,RT-PCR,5,345,swab,True,650.0
411,ECN-CAT-QC-045,Cuantificación de Cloro,True,study,COLORIMETRÍA,12,90,serum,False,380.0
412,ECN-CAT-HEM-045,Cuantificación de Índice plaquetario,True,study,MICROSCOPÍA,19,150,blood,False,590.0
413,ECN-CAT-INM-045,Cuantificación de CA 15-3,True,study,QUIMIOLUMINISCENCIA,26,240,serum,True,860.0
414,ECN-CAT-MIC-045,Cuantificación de Helicobacter pylori,True,study,INMUNOCROMATOGRAFÍA,3,60,stool,False,270.0
415,ECN-CAT-COA-045,Cuantificación de Factor de von Willebrand,True,study,COAGULOMETRÍA,10,90,plasma,False,420.0
416,ECN-CAT-END-045,Cuantificación de Paratohormona,True,study,ELISA,17,180,serum,False,680.0
417,ECN-CAT-URO-045,Cuantificación de Leucocitos en orina,True,study,COLORIMETRÍA,24,120,urine,False,730.0
418,ECN-CAT-MOL-045,Cuantificación de Panel gastrointestinal molecular,True,study,RT-PCR,1,330,other,True,550.0
419,ECN-CAT-QC-046,Cuantificación de Hierro sérico,True,study,ENZIMÁTICO,8,60,plasma,False,320.0
420,ECN-CAT-HEM-046,Cuantificación de Morfología eritrocitaria,True,study,IMPEDANCIA,15,90,blood,False,510.0
421,ECN-CAT-INM-046,Cuantificación de Antígeno prostático total,True,study,INMUNOENSAYO,22,165,serum,False,700.0
422,ECN-CAT-MIC-046,Cuantificación de Clostridioides difficile,True,study,INMUNOCROMATOGRAFÍA,29,165,stool,True,840.0
423,ECN-CAT-COA-046,Cuantificación de Mezcla de TTPa,True,study,COAGULOMETRÍA,6,90,plasma,False,370.0
424,ECN-CAT-END-046,Cuantificación de Calcitonina,True,study,INMUNOENSAYO,13,135,plasma,False,550.0
425,ECN-CAT-URO-046,Cuantificación de Cristales en orina,True,study,TIRA REACTIVA,20,105,urine,False,620.0
426,ECN-CAT-MOL-046,Cuantificación de Trombofilia hereditaria,True,study,PCR,27,495,blood,True,1140.0
427,ECN-CAT-QC-047,Cuantificación de Amilasa,True,study,ESPECTROFOTOMETRÍA,4,60,serum,False,250.0
428,ECN-CAT-HEM-047,Cuantificación de Morfología leucocitaria,True,study,CITOMETRÍA,11,120,blood,False,510.0
429,ECN-CAT-INM-047,Cuantificación de Antígeno prostático libre,True,study,ELISA,18,180,serum,False,640.0
430,ECN-CAT-MIC-047,Cuantificación de Estreptococo del grupo A,True,study,INMUNOCROMATOGRAFÍA,25,135,swab,True,790.0
431,ECN-CAT-COA-047,Cuantificación de Mezcla de TP,True,study,COAGULOMETRÍA,2,75,plasma,False,270.0
432,ECN-CAT-END-047,Cuantificación de Péptido C,True,study,QUIMIOLUMINISCENCIA,9,165,serum,False,510.0
433,ECN-CAT-URO-047,Cuantificación de Cilindros urinarios,True,study,MICROSCOPÍA,16,135,urine,False,540.0
434,ECN-CAT-MOL-047,Cuantificación de Mutación JAK2,True,study,PCR,23,480,blood,True,1040.0
435,ECN-CAT-QC-048,Cuantificación de Lipasa,True,study,COLORIMETRÍA,30,150,plasma,True,790.0
436,ECN-CAT-HEM-048,Cuantificación de Morfología plaquetaria,True,study,MICROSCOPÍA,7,90,blood,False,300.0
437,ECN-CAT-INM-048,Cuantificación de Serología para dengue,True,study,QUIMIOLUMINISCENCIA,14,195,serum,False,620.0
438,ECN-CAT-MIC-048,Cuantificación de Salmonella,True,study,CULTIVO,21,810,stool,True,750.0
439,ECN-CAT-COA-048,Cuantificación de Factor V,True,study,COAGULOMETRÍA,28,180,plasma,True,830.0
440,ECN-CAT-END-048,Cuantificación de 17-hidroxiprogesterona,True,study,ELISA,5,120,plasma,False,380.0
441,ECN-CAT-URO-048,Cuantificación de Urobilinógeno en orina,True,study,COLORIMETRÍA,12,75,urine,False,490.0
442,ECN-CAT-MOL-048,Cuantificación de BCR-ABL cuantitativo,True,study,PCR,19,450,blood,True,940.0
443,ECN-CAT-QC-049,Cuantificación de Lactato deshidrogenasa,True,study,ENZIMÁTICO,26,135,serum,True,690.0
444,ECN-CAT-HEM-049,Cuantificación de Hemoparásitos,True,study,IMPEDANCIA,3,60,blood,False,220.0
445,ECN-CAT-INM-049,Cuantificación de Serología para rubéola,True,study,INMUNOENSAYO,10,120,serum,False,460.0
446,ECN-CAT-MIC-049,Cuantificación de Shigella,True,study,CULTIVO,17,795,stool,False,650.0
447,ECN-CAT-COA-049,Cuantificación de Factor VII,True,study,COAGULOMETRÍA,24,165,plasma,False,730.0
448,ECN-CAT-END-049,Cuantificación de Hormona antimülleriana,True,study,INMUNOENSAYO,1,75,serum,False,310.0
449,ECN-CAT-URO-049,Cuantificación de Bilirrubina en orina,True,study,TIRA REACTIVA,8,60,urine,False,370.0
450,ECN-CAT-MOL-049,Cuantificación de HLA-B27,True,study,PCR,15,435,blood,True,840.0
451,ECN-CAT-QC-050,Cuantificación de Hemoglobina glucosilada,True,study,ESPECTROFOTOMETRÍA,22,135,blood,False,620.0
452,ECN-CAT-HEM-050,Cuantificación de Prueba de falciformación,True,study,CITOMETRÍA,29,210,blood,True,930.0
