study_id,code,name,price,delivery_hours,parameter_count,request_count,synthetic_request_count,sample_type,analysis_method,requires_special_processing,is_synthetic
962,ECN-CAT-MOL-113,Confirmación de Mycobacterium tuberculosis,1170,8.25,29,1,1,other,PCR,true,true
963,ECN-CAT-QC-114,Confirmación de Proteínas totales,270,1,6,0,0,plasma,COLORIMETRÍA,false,true
964,ECN-CAT-HEM-114,Confirmación de Monocitos,430,2.25,13,2,2,blood,MICROSCOPÍA,false,true
965,ECN-CAT-INM-114,Confirmación de Ferritina,700,3.5,20,1,1,serum,QUIMIOLUMINISCENCIA,false,true
966,ECN-CAT-MIC-114,Confirmación de Búsqueda de hongos,790,3,27,1,1,other,MICROSCOPÍA,true,true
967,ECN-CAT-COA-114,Confirmación de Anticoagulante lúpico,310,1.25,4,0,0,plasma,COAGULOMETRÍA,false,true
968,ECN-CAT-END-114,Confirmación de Progesterona,520,2.5,11,2,2,plasma,ELISA,false,true
969,ECN-CAT-URO-114,Confirmación de Osmolalidad urinaria,620,2,18,1,1,urine,COLORIMETRÍA,false,true
970,ECN-CAT-MOL-114,Confirmación de Bordetella pertussis,1070,8,25,1,1,swab,PCR,true,true
971,ECN-CAT-QC-115,Confirmación de Calcio,160,0.5,2,2,2,serum,ENZIMÁTICO,false,true
972,ECN-CAT-HEM-115,Confirmación de Eosinófilos,350,1.5,9,2,2,blood,IMPEDANCIA,false,true
973,ECN-CAT-INM-115,Confirmación de Troponina I,600,2.25,16,0,0,serum,INMUNOENSAYO,false,true
974,ECN-CAT-MIC-115,Confirmación de Coprológico,690,2.75,23,1,1,stool,MICROSCOPÍA,false,true
975,ECN-CAT-COA-115,Confirmación de Resistencia a proteína C activada,870,3,30,1,1,plasma,COAGULOMETRÍA,true,true
976,ECN-CAT-END-115,Confirmación de Testosterona total,390,1.75,7,0,0,serum,INMUNOENSAYO,false,true
977,ECN-CAT-URO-115,Confirmación de Depuración de creatinina,510,1.5,14,1,1,urine,TIRA REACTIVA,false,true
978,ECN-CAT-MOL-115,Confirmación de Parvovirus B19,980,7.75,21,1,1,blood,PCR,true,true
979,ECN-CAT-QC-116,Confirmación de Fósforo,750,2.5,28,0,0,plasma,ESPECTROFOTOMETRÍA,true,true
980,ECN-CAT-HEM-116,Confirmación de Basófilos,410,2,5,1,1,blood,CITOMETRÍA,false,true
981,ECN-CAT-INM-116,Confirmación de Antígeno carcinoembrionario,530,2.5,12,2,2,serum,ELISA,false,true
982,ECN-CAT-MIC-116,Confirmación de Amiba en fresco,590,2.25,19,2,2,stool,MICROSCOPÍA,true,true
983,ECN-CAT-COA-116,Confirmación de Agregación plaquetaria,770,2.75,26,0,0,plasma,COAGULOMETRÍA,true,true
984,ECN-CAT-END-116,Confirmación de Testosterona libre,400,2.25,3,1,1,plasma,QUIMIOLUMINISCENCIA,false,true
985,ECN-CAT-URO-116,Confirmación de Sedimento urinario,440,2,10,0,0,urine,MICROSCOPÍA,false,true
986,ECN-CAT-MOL-116,Confirmación de Dengue por PCR,910,6.5,17,1,1,blood,RT-PCR,true,true
987,ECN-CAT-QC-117,Confirmación de Magnesio,690,2,24,1,1,serum,COLORIMETRÍA,false,true
988,ECN-CAT-HEM-117,Confirmación de Velocidad de sedimentación,190,1.5,1,2,2,blood,MICROSCOPÍA,false,true
989,ECN-CAT-INM-117,Confirmación de Alfafetoproteína,460,2.75,8,2,2,serum,QUIMIOLUMINISCENCIA,false,true
990,ECN-CAT-MIC-117,Confirmación de Sangre oculta en heces,530,2,15,0,0,stool,INMUNOCROMATOGRAFÍA,false,true
991,ECN-CAT-COA-117,Confirmación de Tiempo de sangrado,720,2.5,22,1,1,plasma,COAGULOMETRÍA,false,true
992,ECN-CAT-END-117,Confirmación de Dehidroepiandrosterona,940,3.5,29,2,2,serum,ELISA,true,true
993,ECN-CAT-URO-117,Confirmación de Cetonas en orina,330,1,6,0,0,urine,COLORIMETRÍA,false,true
994,ECN-CAT-MOL-117,Confirmación de Zika por PCR,810,6,13,0,0,blood,RT-PCR,true,true
995,ECN-CAT-QC-118,Confirmación de Sodio,580,1.75,20,0,0,plasma,ENZIMÁTICO,false,true
996,ECN-CAT-HEM-118,Confirmación de Frotis de sangre periférica,770,2.5,27,0,0,blood,IMPEDANCIA,true,true
997,ECN-CAT-INM-118,Confirmación de CA 125,300,1.5,4,1,1,serum,INMUNOENSAYO,false,true
998,ECN-CAT-MIC-118,Confirmación de Rotavirus en heces,480,1.75,11,2,2,stool,INMUNOCROMATOGRAFÍA,false,true
999,ECN-CAT-COA-118,Confirmación de Tiempo de coagulación,630,2.25,18,2,2,plasma,COAGULOMETRÍA,false,true
1000,ECN-CAT-END-118,Confirmación de Aldosterona,810,2.75,25,0,0,plasma,INMUNOENSAYO,true,true
1001,ECN-CAT-URO-118,Confirmación de Hemoglobina en orina,220,0.75,2,1,1,urine,TIRA REACTIVA,false,true
1002,ECN-CAT-MOL-118,Confirmación de Chikungunya por PCR,760,5.75,9,1,1,blood,RT-PCR,true,true
1003,ECN-CAT-QC-119,Confirmación de Potasio,510,1.75,16,1,1,serum,ESPECTROFOTOMETRÍA,false,true
1004,ECN-CAT-HEM-119,Confirmación de Conteo diferencial,770,3,23,0,0,blood,CITOMETRÍA,false,true
1005,ECN-CAT-INM-119,Confirmación de CA 19-9,890,3.75,30,1,1,serum,ELISA,true,true
1006,ECN-CAT-MIC-119,Confirmación de Adenovirus en heces,390,1.25,7,1,1,stool,INMUNOCROMATOGRAFÍA,false,true
1007,ECN-CAT-COA-119,Confirmación de Productos de degradación de fibrina,530,2,14,0,0,plasma,COAGULOMETRÍA,false,true
1008,ECN-CAT-END-119,Confirmación de Renina,770,3.5,21,2,2,serum,QUIMIOLUMINISCENCIA,false,true
1009,ECN-CAT-URO-119,Confirmación de Nitritos en orina,850,3.25,28,2,2,urine,MICROSCOPÍA,true,true
1010,ECN-CAT-MOL-119,Confirmación de Panel respiratorio molecular,670,5.5,5,0,0,swab,RT-PCR,true,true
1011,ECN-CAT-QC-120,Confirmación de Cloro,390,1.5,12,0,0,plasma,COLORIMETRÍA,false,true
1012,ECN-CAT-HEM-120,Confirmación de Índice plaquetario,550,2.5,19,1,1,blood,MICROSCOPÍA,false,true
1013,ECN-CAT-INM-120,Confirmación de CA 15-3,880,4,26,0,0,serum,QUIMIOLUMINISCENCIA,true,true
1014,ECN-CAT-MIC-120,Confirmación de Helicobacter pylori,290,1,3,1,1,stool,INMUNOCROMATOGRAFÍA,true,true
1015,ECN-CAT-COA-120,Confirmación de Factor de von Willebrand,430,1.75,10,1,1,plasma,COAGULOMETRÍA,false,true
1016,ECN-CAT-END-120,Confirmación de Paratohormona,640,2.75,17,1,1,plasma,ELISA,false,true
1017,ECN-CAT-URO-120,Confirmación de Leucocitos en orina,750,2.25,24,0,0,urine,COLORIMETRÍA,false,true
1018,ECN-CAT-MOL-120,Confirmación de Panel gastrointestinal molecular,570,5.25,1,2,2,other,RT-PCR,true,true
1019,ECN-CAT-QC-121,Confirmación de Hierro sérico,280,1.25,8,1,1,serum,ENZIMÁTICO,false,true
1020,ECN-CAT-HEM-121,Confirmación de Morfología eritrocitaria,530,1.75,15,1,1,blood,IMPEDANCIA,false,true
1021,ECN-CAT-INM-121,Confirmación de Antígeno prostático total,720,2.5,22,0,0,serum,INMUNOENSAYO,false,true
1022,ECN-CAT-MIC-121,Confirmación de Clostridioides difficile,850,2.75,29,1,1,stool,INMUNOCROMATOGRAFÍA,true,true
1023,ECN-CAT-COA-121,Confirmación de Mezcla de TTPa,330,1.25,6,0,0,plasma,COAGULOMETRÍA,false,true
1024,ECN-CAT-END-121,Confirmación de Calcitonina,570,2,13,1,1,serum,INMUNOENSAYO,false,true
1025,ECN-CAT-URO-121,Confirmación de Cristales en orina,630,2,20,2,2,urine,TIRA REACTIVA,false,true
1026,ECN-CAT-MOL-121,Confirmación de Trombofilia hereditaria,1100,8,27,2,2,blood,PCR,true,true
1027,ECN-CAT-QC-122,Confirmación de Amilasa,220,1.25,4,0,0,plasma,ESPECTROFOTOMETRÍA,false,true
1028,ECN-CAT-HEM-122,Confirmación de Morfología leucocitaria,530,2.25,11,1,1,blood,CITOMETRÍA,false,true
1029,ECN-CAT-INM-122,Confirmación de Antígeno prostático libre,650,2.75,18,1,1,serum,ELISA,false,true
1030,ECN-CAT-MIC-122,Confirmación de Estreptococo del grupo A,750,2.5,25,0,0,swab,INMUNOCROMATOGRAFÍA,true,true
1031,ECN-CAT-COA-122,Confirmación de Mezcla de TP,290,1,2,0,0,plasma,COAGULOMETRÍA,false,true
1032,ECN-CAT-END-122,Confirmación de Péptido C,530,3,9,1,1,plasma,QUIMIOLUMINISCENCIA,false,true
1033,ECN-CAT-URO-122,Confirmación de Cilindros urinarios,560,2.25,16,1,1,urine,MICROSCOPÍA,false,true
1034,ECN-CAT-MOL-122,Confirmación de Mutación JAK2,1000,7.75,23,1,1,blood,PCR,true,true
1035,ECN-CAT-QC-123,Confirmación de Lipasa,810,2.75,30,1,1,serum,COLORIMETRÍA,true,true
1036,ECN-CAT-HEM-123,Confirmación de Morfología plaquetaria,310,1.75,7,2,2,blood,MICROSCOPÍA,false,true
1037,ECN-CAT-INM-123,Confirmación de Serología para dengue,580,3,14,1,1,serum,QUIMIOLUMINISCENCIA,false,true
1038,ECN-CAT-MIC-123,Confirmación de Salmonella,770,13.75,21,1,1,stool,CULTIVO,false,true
1039,ECN-CAT-COA-123,Confirmación de Factor V,850,2.75,28,1,1,plasma,COAGULOMETRÍA,true,true
1040,ECN-CAT-END-123,Confirmación de 17-hidroxiprogesterona,400,2.25,5,1,1,serum,ELISA,false,true
1041,ECN-CAT-URO-123,Confirmación de Urobilinógeno en orina,450,1.5,12,0,0,urine,COLORIMETRÍA,false,true
1042,ECN-CAT-MOL-123,Confirmación de BCR-ABL cuantitativo,950,7.5,19,1,1,blood,PCR,true,true
1043,ECN-CAT-QC-124,Confirmación de Lactato deshidrogenasa,700,2.25,26,1,1,plasma,ENZIMÁTICO,true,true
1044,ECN-CAT-HEM-124,Confirmación de Hemoparásitos,230,1,3,0,0,blood,IMPEDANCIA,false,true
1045,ECN-CAT-INM-124,Confirmación de Serología para rubéola,420,1.75,10,1,1,serum,INMUNOENSAYO,false,true
1046,ECN-CAT-MIC-124,Confirmación de Shigella,670,13.5,17,2,2,stool,CULTIVO,true,true
1047,ECN-CAT-COA-124,Confirmación de Factor VII,750,2.5,24,0,0,plasma,COAGULOMETRÍA,false,true
1048,ECN-CAT-END-124,Confirmación de Hormona antimülleriana,270,1.5,1,0,0,plasma,INMUNOENSAYO,false,true
1049,ECN-CAT-URO-124,Confirmación de Bilirrubina en orina,390,1,8,1,1,urine,TIRA REACTIVA,false,true
1050,ECN-CAT-MOL-124,Confirmación de HLA-B27,860,7,15,1,1,blood,PCR,true,true
1051,ECN-CAT-QC-125,Confirmación de Hemoglobina glucosilada,630,2.25,22,0,0,blood,ESPECTROFOTOMETRÍA,false,true
1052,ECN-CAT-HEM-125,Confirmación de Prueba de falciformación,890,3.5,29,1,1,blood,CITOMETRÍA,true,true
1053,ECN-CAT-INM-125,Confirmación de Serología para toxoplasma,410,2.25,6,1,1,serum,ELISA,false,true
1054,ECN-CAT-MIC-125,Confirmación de Candida albicans,570,13.25,13,0,0,swab,CULTIVO,false,true
1055,ECN-CAT-COA-125,Confirmación de Factor X,650,2.25,20,2,2,plasma,COAGULOMETRÍA,false,true
1056,ECN-CAT-END-125,Confirmación de Somatomedina C,890,4.25,27,2,2,serum,QUIMIOLUMINISCENCIA,true,true
1057,ECN-CAT-URO-125,Confirmación de Relación albúmina creatinina,320,1.5,4,1,1,urine,MICROSCOPÍA,false,true
1058,ECN-CAT-MOL-125,Confirmación de Carga viral cuantitativa,760,6.75,11,0,0,plasma,PCR,true,true
